chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr6	125684116	125685433	intergenic|chr6:125684116-125685433	RNF217	125304509	NEU	0.014929
chr6	125684116	125685433	intergenic|chr6:125684116-125685433	TPD52L1	125474874	NEU	0.014479
chr6	125684116	125685433	intergenic|chr6:125684116-125685433	HDDC2	125623282	NEU	0.015895
chr6	125684116	125685433	intergenic|chr6:125684116-125685433	NCOA7	126111908	NEU	0.023605
chr6	125684116	125685433	intergenic|chr6:125684116-125685433	MIR5695	126443762	NEU	0.015988
chr6	125849391	125850814	intergenic|chr6:125849391-125850814	NCOA7	126111908	NEU	0.012016
chr6	125849391	125850814	intergenic|chr6:125849391-125850814	MIR5695	126443762	NEU	0.021080
chr6	125849391	125850814	intergenic|chr6:125849391-125850814	SAMD3	130544099	NEU	0.012642
chr6	125932537	125933731	intergenic|chr6:125932537-125933731	NCOA7	126111908	NEU	0.015101
chr6	126067619	126068467	intergenic|chr6:126067619-126068467	RNF217	125304509	NEU	0.017000
chr6	126067619	126068467	intergenic|chr6:126067619-126068467	TPD52L1	125474874	NEU	0.028860
chr6	126067619	126068467	intergenic|chr6:126067619-126068467	NCOA7	126111908	NEU	0.015253
chr6	126101149	126102633	intergenic|chr6:126101149-126102633	RNF217	125304509	NEU	0.014288
chr6	126101149	126102633	intergenic|chr6:126101149-126102633	TPD52L1	125474874	NEU	0.030972
chr6	126101149	126102633	intergenic|chr6:126101149-126102633	NCOA7	126111908	NEU	0.037092
chr6	126316973	126317559	genic|chr6:126316973-126317559	TRMT11	126307575	NEU	0.057832
chr6	127442017	127442966	genic|chr6:127442017-127442966	MIR5695	126443762	NEU	0.019880
chr6	127835689	127836286	genic|chr6:127835689-127836286	SOGA3	127840500	NEU	0.051704
chr6	127836415	127838278	genic|chr6:127836415-127838278	MIR5695	126443762	NEU	0.019062
chr6	127836415	127838278	genic|chr6:127836415-127838278	RNF146	127587982	NEU	0.020124
chr6	127836415	127838278	genic|chr6:127836415-127838278	ECHDC1	127664754	NEU	0.026862
chr6	127836415	127838278	genic|chr6:127836415-127838278	SOGA3	127840500	NEU	0.233991
chr6	127836415	127838278	genic|chr6:127836415-127838278	LAMA2	129204285	NEU	0.020996
chr6	127836415	127838278	genic|chr6:127836415-127838278	AKAP7	131571298	NEU	0.023421
chr6	128845974	128846568	intergenic|chr6:128845974-128846568	PTPRK	128841819	NEU	0.052238
chr6	129168911	129170385	intergenic|chr6:129168911-129170385	RNF146	127587982	NEU	0.012411
chr6	130341023	130342622	genic|chr6:130341023-130342622	L3MBTL3	130339513	NEU	0.137453
chr6	130341023	130342622	genic|chr6:130341023-130342622	SAMD3	130544099	NEU	0.018028
chr6	130554095	130554927	intergenic|chr6:130554095-130554927	SAMD3	130544099	NEU	0.078129
chr6	131265467	131266206	genic|chr6:131265467-131266206	EPB41L2	131384462	NEU	0.012180
chr6	131350526	131351493	genic|chr6:131350526-131351493	EPB41L2	131384462	NEU	0.012310
chr6	131382170	131382960	genic|chr6:131382170-131382960	EPB41L2	131384462	NEU	0.022131
chr6	131456045	131457646	intergenic|chr6:131456045-131457646	ARHGAP18	130031370	NEU	0.019953
chr6	131456045	131457646	intergenic|chr6:131456045-131457646	SAMD3	130544099	NEU	0.014586
chr6	131456045	131457646	intergenic|chr6:131456045-131457646	EPB41L2	131384462	NEU	0.019740
chr6	131456045	131457646	intergenic|chr6:131456045-131457646	AKAP7	131571298	NEU	0.032849
chr6	131456045	131457646	intergenic|chr6:131456045-131457646	MED23	131949379	NEU	0.012723
chr6	132452799	132453299	intergenic|chr6:132452799-132453299	LINC01013	132455117	NEU	0.053708
chr6	132453498	132453998	intergenic|chr6:132453498-132453998	LINC01013	132455117	NEU	0.054050
chr6	132600595	132601979	intergenic|chr6:132600595-132601979	MED23	131949379	NEU	0.014989
chr6	132712975	132713865	genic|chr6:132712975-132713865	MOXD1	132722673	NEU	0.047587
chr6	132846919	132847419	intergenic|chr6:132846919-132847419	STX7	132834337	NEU	0.020321
chr6	133141783	133142283	intergenic|chr6:133141783-133142283	RPS12	133135707	NEU	0.034003
chr6	133869402	133871153	genic|chr6:133869402-133871153	EPB41L2	131384462	NEU	0.014471
chr6	133869402	133871153	genic|chr6:133869402-133871153	TARID	134210144	NEU	0.015344
chr6	133869402	133871153	genic|chr6:133869402-133871153	TCF21	134210259	NEU	0.015344
chr6	134175125	134177659	genic|chr6:134175125-134177659	TBPL1	134274300	NEU	0.020764
chr6	134211773	134213300	genic|chr6:134211773-134213300	TARID	134210144	NEU	0.066136
chr6	134211773	134213300	genic|chr6:134211773-134213300	TCF21	134210259	NEU	0.066136
chr6	134213875	134214902	intergenic|chr6:134213875-134214902	TARID	134210144	NEU	0.050496
chr6	134213875	134214902	intergenic|chr6:134213875-134214902	TCF21	134210259	NEU	0.050496
chr6	134216539	134217631	intergenic|chr6:134216539-134217631	TARID	134210144	NEU	0.051871
chr6	134216539	134217631	intergenic|chr6:134216539-134217631	TCF21	134210259	NEU	0.051871
chr6	134324005	134325319	genic|chr6:134324005-134325319	SLC2A12	134373789	NEU	0.012688
chr6	134362587	134363087	genic|chr6:134362587-134363087	SLC2A12	134373789	NEU	0.032094
chr6	134381449	134382111	intergenic|chr6:134381449-134382111	SLC2A12	134373789	NEU	0.020151
chr6	134384092	134385671	intergenic|chr6:134384092-134385671	TBPL1	134274300	NEU	0.021743
chr6	134384092	134385671	intergenic|chr6:134384092-134385671	SLC2A12	134373789	NEU	0.040020
chr6	134394948	134395872	intergenic|chr6:134394948-134395872	L3MBTL3	130339513	NEU	0.012140
chr6	134394948	134395872	intergenic|chr6:134394948-134395872	EYA4	133562494	NEU	0.020483
chr6	134394948	134395872	intergenic|chr6:134394948-134395872	TARID	134210144	NEU	0.018827
chr6	134394948	134395872	intergenic|chr6:134394948-134395872	TCF21	134210259	NEU	0.018827
chr6	134394948	134395872	intergenic|chr6:134394948-134395872	TBPL1	134274300	NEU	0.022820
chr6	134394948	134395872	intergenic|chr6:134394948-134395872	SLC2A12	134373789	NEU	0.031121
chr6	134499464	134499964	intergenic|chr6:134499464-134499964	SGK1	134496034	NEU	0.092222
chr6	135504929	135505429	genic|chr6:135504929-135505429	MYB	135502452	NEU	0.064940
chr6	136846081	136848017	genic|chr6:136846081-136848017	MTFR2	136571473	NEU	0.015358
chr6	136846081	136848017	genic|chr6:136846081-136848017	MAP7	136871957	NEU	0.015226
chr6	136860808	136861628	genic|chr6:136860808-136861628	MAP7	136871957	NEU	0.033900
chr6	136868428	136868928	genic|chr6:136868428-136868928	MAP7	136871957	NEU	0.030680
chr6	137248397	137248897	intergenic|chr6:137248397-137248897	SLC35D3	137243378	NEU	0.069143
chr6	137809174	137811506	intergenic|chr6:137809174-137811506	TNFAIP3	138188324	NEU	0.017359
chr6	137809174	137811506	intergenic|chr6:137809174-137811506	NHSL1	138893668	NEU	0.012619
chr6	137818229	137819812	intergenic|chr6:137818229-137819812	TNFAIP3	138188324	NEU	0.013336
chr6	138427012	138427836	genic|chr6:138427012-138427836	PERP	138428660	NEU	0.114663
chr6	138430316	138430972	intergenic|chr6:138430316-138430972	PERP	138428660	NEU	0.025887
chr6	138436744	138437444	intergenic|chr6:138436744-138437444	PERP	138428660	NEU	0.035265
chr6	138806208	138808092	genic|chr6:138806208-138808092	IFNGR1	137540567	NEU	0.013104
chr6	138806208	138808092	genic|chr6:138806208-138808092	PERP	138428660	NEU	0.015669
chr6	138806208	138808092	genic|chr6:138806208-138808092	HEBP2	138725335	NEU	0.017062
chr6	138806208	138808092	genic|chr6:138806208-138808092	NHSL1	138893668	NEU	0.014338
chr6	138820308	138821410	genic|chr6:138820308-138821410	CCDC28A	139094656	NEU	0.013016
chr6	138820308	138821410	genic|chr6:138820308-138821410	GVQW2	139094816	NEU	0.013016
chr6	138891529	138892205	genic|chr6:138891529-138892205	NHSL1	138893668	NEU	0.074259
chr6	138897588	138898088	intergenic|chr6:138897588-138898088	NHSL1	138893668	NEU	0.048992
chr6	138898366	138898866	intergenic|chr6:138898366-138898866	NHSL1	138893668	NEU	0.048677
chr6	139292633	139293259	genic|chr6:139292633-139293259	REPS1	139309398	NEU	0.031737
chr6	139296034	139296534	genic|chr6:139296034-139296534	REPS1	139309398	NEU	0.013552
chr6	139300911	139301411	genic|chr6:139300911-139301411	REPS1	139309398	NEU	0.020143
chr6	139337521	139338807	intergenic|chr6:139337521-139338807	ABRACL	139349818	NEU	0.017755
chr6	139471891	139472660	genic|chr6:139471891-139472660	HECA	139456248	NEU	0.013143
chr6	139688640	139689599	intergenic|chr6:139688640-139689599	HECA	139456248	NEU	0.018720
chr6	139688640	139689599	intergenic|chr6:139688640-139689599	CITED2	139695787	NEU	0.036305
chr6	139689708	139691067	intergenic|chr6:139689708-139691067	NHSL1	138893668	NEU	0.017383
chr6	139689708	139691067	intergenic|chr6:139689708-139691067	CCDC28A	139094656	NEU	0.014117
chr6	139689708	139691067	intergenic|chr6:139689708-139691067	GVQW2	139094816	NEU	0.014117
chr6	139689708	139691067	intergenic|chr6:139689708-139691067	HECA	139456248	NEU	0.016727
chr6	139689708	139691067	intergenic|chr6:139689708-139691067	CITED2	139695787	NEU	0.132164
chr6	142150407	142151805	intergenic|chr6:142150407-142151805	ADGRG6	142623055	NEU	0.012089
chr6	142150407	142151805	intergenic|chr6:142150407-142151805	HIVEP2	143266338	NEU	0.014572
chr6	142477518	142478018	genic|chr6:142477518-142478018	NMBR	142468242	NEU	0.020145
chr6	142477518	142478018	genic|chr6:142477518-142478018	VTA1	142468298	NEU	0.020145
chr6	143013937	143014792	intergenic|chr6:143013937-143014792	HIVEP2	143266338	NEU	0.013137
chr6	143013937	143014792	intergenic|chr6:143013937-143014792	AIG1	143381978	NEU	0.013261
chr6	143166733	143167781	genic|chr6:143166733-143167781	HIVEP2	143266338	NEU	0.014981
chr6	143166733	143167781	genic|chr6:143166733-143167781	AIG1	143381978	NEU	0.015064
chr6	143247473	143248685	genic|chr6:143247473-143248685	HIVEP2	143266338	NEU	0.016586
chr6	143268039	143268539	intergenic|chr6:143268039-143268539	HIVEP2	143266338	NEU	0.025158
chr6	143268540	143269040	intergenic|chr6:143268540-143269040	HIVEP2	143266338	NEU	0.024000
chr6	143380241	143380741	intergenic|chr6:143380241-143380741	AIG1	143381978	NEU	0.024863
chr6	143834074	143834927	intergenic|chr6:143834074-143834927	FUCA2	143833020	NEU	0.080279
chr6	143857556	143858917	intergenic|chr6:143857556-143858917	ADGRG6	142623055	NEU	0.015235
chr6	143857556	143858917	intergenic|chr6:143857556-143858917	PHACTR2-AS1	143883188	NEU	0.018221
chr6	143896261	143897217	intergenic|chr6:143896261-143897217	PHACTR2-AS1	143883188	NEU	0.018948
chr6	143913394	143913894	intergenic|chr6:143913394-143913894	PHACTR2	143929316	NEU	0.058115
chr6	143998697	143999986	genic|chr6:143998697-143999986	ADGRG6	142623055	NEU	0.013368
chr6	143998697	143999986	genic|chr6:143998697-143999986	HIVEP2	143266338	NEU	0.012786
chr6	143998697	143999986	genic|chr6:143998697-143999986	AIG1	143381978	NEU	0.013509
chr6	143998697	143999986	genic|chr6:143998697-143999986	ADAT2	143771841	NEU	0.015127
chr6	143998697	143999986	genic|chr6:143998697-143999986	PEX3	143771917	NEU	0.015127
chr6	143998697	143999986	genic|chr6:143998697-143999986	FUCA2	143833020	NEU	0.020870
chr6	143998697	143999986	genic|chr6:143998697-143999986	PHACTR2-AS1	143883188	NEU	0.017348
chr6	143998697	143999986	genic|chr6:143998697-143999986	PHACTR2	143929316	NEU	0.033446
chr6	143998697	143999986	genic|chr6:143998697-143999986	LTV1	144164409	NEU	0.019678
chr6	144066088	144067254	genic|chr6:144066088-144067254	PHACTR2	143929316	NEU	0.012368
chr6	144279736	144280527	genic|chr6:144279736-144280527	HIVEP2	143266338	NEU	0.012746
chr6	144279736	144280527	genic|chr6:144279736-144280527	AIG1	143381978	NEU	0.013628
chr6	144279736	144280527	genic|chr6:144279736-144280527	ADAT2	143771841	NEU	0.015261
chr6	144279736	144280527	genic|chr6:144279736-144280527	PEX3	143771917	NEU	0.015261
chr6	144279736	144280527	genic|chr6:144279736-144280527	FUCA2	143833020	NEU	0.012087
chr6	144279736	144280527	genic|chr6:144279736-144280527	PHACTR2-AS1	143883188	NEU	0.033398
chr6	144279736	144280527	genic|chr6:144279736-144280527	PHACTR2	143929316	NEU	0.016815
chr6	144279736	144280527	genic|chr6:144279736-144280527	PLAGL1	144329553	NEU	0.031585
chr6	144282850	144284079	genic|chr6:144282850-144284079	PHACTR2-AS1	143883188	NEU	0.017829
chr6	144282850	144284079	genic|chr6:144282850-144284079	PLAGL1	144329553	NEU	0.016861
chr6	144327822	144328322	genic|chr6:144327822-144328322	PLAGL1	144329553	NEU	0.055082
chr6	144334483	144335216	intergenic|chr6:144334483-144335216	PLAGL1	144329553	NEU	0.148746
chr6	144384550	144386431	intergenic|chr6:144384550-144386431	HIVEP2	143266338	NEU	0.014788
chr6	144384550	144386431	intergenic|chr6:144384550-144386431	FUCA2	143833020	NEU	0.013602
chr6	144384550	144386431	intergenic|chr6:144384550-144386431	PLAGL1	144329553	NEU	0.017124
chr6	144384550	144386431	intergenic|chr6:144384550-144386431	SF3B5	144416754	NEU	0.012372
chr6	144425967	144426467	intergenic|chr6:144425967-144426467	SF3B5	144416754	NEU	0.021678
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	NMBR	142468242	NEU	0.014149
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	VTA1	142468298	NEU	0.014149
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	ADGRG6	142623055	NEU	0.017447
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	HIVEP2	143266338	NEU	0.030576
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	AIG1	143381978	NEU	0.020717
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	ADAT2	143771841	NEU	0.026309
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	PEX3	143771917	NEU	0.026309
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	FUCA2	143833020	NEU	0.030725
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	PHACTR2-AS1	143883188	NEU	0.030171
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	PHACTR2	143929316	NEU	0.028988
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	LTV1	144164409	NEU	0.018705
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	PLAGL1	144329553	NEU	0.026555
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	SF3B5	144416754	NEU	0.027567
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	EPM2A	146056991	NEU	0.013507
chr6	144536885	144538195	intergenic|chr6:144536885-144538195	GRM1	146350333	NEU	0.016971
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	NMBR	142468242	NEU	0.019724
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	VTA1	142468298	NEU	0.019724
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	ADGRG6	142623055	NEU	0.024266
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	HIVEP2	143266338	NEU	0.024721
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	AIG1	143381978	NEU	0.028250
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	ADAT2	143771841	NEU	0.037748
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	PEX3	143771917	NEU	0.037748
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	FUCA2	143833020	NEU	0.050770
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	PHACTR2-AS1	143883188	NEU	0.043289
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	PHACTR2	143929316	NEU	0.041591
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	LTV1	144164409	NEU	0.026837
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	PLAGL1	144329553	NEU	0.024473
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	SF3B5	144416754	NEU	0.025292
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	EPM2A	146056991	NEU	0.023531
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	FBXO30	146135921	NEU	0.016537
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	LOC100507557	146136011	NEU	0.016537
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	GRM1	146350333	NEU	0.064407
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	LOC101928661	146920067	NEU	0.017162
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	STXBP5	147525493	NEU	0.012998
chr6	144605807	144608502	intergenic|chr6:144605807-144608502	STXBP5-AS1	147525750	NEU	0.012997
chr6	144849489	144850689	genic|chr6:144849489-144850689	LOC101928661	146920067	NEU	0.016340
chr6	145955067	145955567	genic|chr6:145955067-145955567	PHACTR2-AS1	143883188	NEU	0.017153
chr6	146122260	146122760	genic|chr6:146122260-146122760	FBXO30	146135921	NEU	0.014343
chr6	146122260	146122760	genic|chr6:146122260-146122760	LOC100507557	146136011	NEU	0.014343
chr6	146362360	146362860	genic|chr6:146362360-146362860	GRM1	146350333	NEU	0.026433
chr6	148681726	148682603	genic|chr6:148681726-148682603	SASH1	148663728	NEU	0.012502
chr6	148828598	148830524	genic|chr6:148828598-148830524	SASH1	148663728	NEU	0.037152
chr6	148828598	148830524	genic|chr6:148828598-148830524	TAB2	149539059	NEU	0.013327
chr6	148828598	148830524	genic|chr6:148828598-148830524	ZC3H12D	149806148	NEU	0.021353
chr6	148828598	148830524	genic|chr6:148828598-148830524	KATNA1	149969940	NEU	0.020116
chr6	149081959	149082557	genic|chr6:149081959-149082557	ZC3H12D	149806148	NEU	0.014049
chr6	149288627	149289127	genic|chr6:149288627-149289127	UST-AS1	149285820	NEU	0.078008
chr6	149290742	149291242	genic|chr6:149290742-149291242	UST-AS1	149285820	NEU	0.072832
chr6	149293557	149294057	genic|chr6:149293557-149294057	UST-AS1	149285820	NEU	0.088620
chr6	149537549	149538143	intergenic|chr6:149537549-149538143	TAB2	149539059	NEU	0.018560
chr6	149546452	149547552	genic|chr6:149546452-149547552	TAB2	149539059	NEU	0.090118
chr6	149637818	149639695	genic|chr6:149637818-149639695	GRM1	146350333	NEU	0.012758
chr6	149637818	149639695	genic|chr6:149637818-149639695	LOC101928661	146920067	NEU	0.013117
chr6	149637818	149639695	genic|chr6:149637818-149639695	STXBP5	147525493	NEU	0.015142
chr6	149637818	149639695	genic|chr6:149637818-149639695	STXBP5-AS1	147525750	NEU	0.015143
chr6	149637818	149639695	genic|chr6:149637818-149639695	SASH1	148663728	NEU	0.025423
chr6	149637818	149639695	genic|chr6:149637818-149639695	UST	149068270	NEU	0.016256
chr6	149637818	149639695	genic|chr6:149637818-149639695	UST-AS1	149285820	NEU	0.023250
chr6	149637818	149639695	genic|chr6:149637818-149639695	TAB2	149539059	NEU	0.030225
chr6	149637818	149639695	genic|chr6:149637818-149639695	ZC3H12D	149806148	NEU	0.028839
chr6	149637818	149639695	genic|chr6:149637818-149639695	PPIL4	149867238	NEU	0.016061
chr6	149637818	149639695	genic|chr6:149637818-149639695	GINM1	149887343	NEU	0.024551
chr6	149637818	149639695	genic|chr6:149637818-149639695	KATNA1	149969940	NEU	0.022917
chr6	149637818	149639695	genic|chr6:149637818-149639695	PCMT1	150070830	NEU	0.026092
chr6	149637818	149639695	genic|chr6:149637818-149639695	LRP11	150185480	NEU	0.022162
chr6	149637818	149639695	genic|chr6:149637818-149639695	RAET1E	150212170	NEU	0.027323
chr6	149637818	149639695	genic|chr6:149637818-149639695	RAET1G	150244288	NEU	0.021281
chr6	149637818	149639695	genic|chr6:149637818-149639695	LOC105378052	150255648	NEU	0.014574
chr6	149637818	149639695	genic|chr6:149637818-149639695	PPP1R14C	150464187	NEU	0.019531
chr6	149637818	149639695	genic|chr6:149637818-149639695	MTHFD1L	151186814	NEU	0.014267
chr6	149637818	149639695	genic|chr6:149637818-149639695	MIR3163	152469761	NEU	0.012516
chr6	149753062	149753562	intergenic|chr6:149753062-149753562	GINM1	149887343	NEU	0.014254
chr6	149803148	149803648	genic|chr6:149803148-149803648	ZC3H12D	149806148	NEU	0.036312
chr6	149881746	149882246	intergenic|chr6:149881746-149882246	GINM1	149887343	NEU	0.015360
chr6	150189203	150189703	genic|chr6:150189203-150189703	LRP11	150185480	NEU	0.022595
chr6	150238245	150238745	genic|chr6:150238245-150238745	RAET1G	150244288	NEU	0.013266
chr6	150246657	150247749	intergenic|chr6:150246657-150247749	LRP11	150185480	NEU	0.014184
chr6	150246657	150247749	intergenic|chr6:150246657-150247749	RAET1E	150212170	NEU	0.014319
chr6	150246657	150247749	intergenic|chr6:150246657-150247749	RAET1G	150244288	NEU	0.094728
chr6	150246657	150247749	intergenic|chr6:150246657-150247749	LOC105378052	150255648	NEU	0.044017
chr6	150259496	150259996	intergenic|chr6:150259496-150259996	RAET1G	150244288	NEU	0.023472
chr6	150259496	150259996	intergenic|chr6:150259496-150259996	LOC105378052	150255648	NEU	0.059963
chr6	150261418	150262049	intergenic|chr6:150261418-150262049	LOC105378052	150255648	NEU	0.070800
chr6	150462185	150462685	intergenic|chr6:150462185-150462685	PPP1R14C	150464187	NEU	0.048131
chr6	150909988	150910488	intergenic|chr6:150909988-150910488	PLEKHG1	150921000	NEU	0.053752
chr6	150927993	150928493	genic|chr6:150927993-150928493	PLEKHG1	150921000	NEU	0.041205
chr6	150938129	150939124	genic|chr6:150938129-150939124	PLEKHG1	150921000	NEU	0.030002
chr6	150989139	150990493	genic|chr6:150989139-150990493	KATNA1	149969940	NEU	0.013817
chr6	151034460	151035753	genic|chr6:151034460-151035753	LRP11	150185480	NEU	0.012634
chr6	151041599	151043186	genic|chr6:151041599-151043186	ZC3H12D	149806148	NEU	0.012138
chr6	151041599	151043186	genic|chr6:151041599-151043186	GINM1	149887343	NEU	0.025920
chr6	151041599	151043186	genic|chr6:151041599-151043186	KATNA1	149969940	NEU	0.027726
chr6	151041599	151043186	genic|chr6:151041599-151043186	PCMT1	150070830	NEU	0.013207
chr6	151041599	151043186	genic|chr6:151041599-151043186	RAET1E	150212170	NEU	0.013830
chr6	151041599	151043186	genic|chr6:151041599-151043186	PLEKHG1	150921000	NEU	0.018441
chr6	151041599	151043186	genic|chr6:151041599-151043186	MTHFD1L	151186814	NEU	0.031464
chr6	151041599	151043186	genic|chr6:151041599-151043186	SYNE1	152957986	NEU	0.015698
chr6	151561798	151562804	genic|chr6:151561798-151562804	AKAP12	151561133	NEU	0.115987
chr6	151575589	151576507	genic|chr6:151575589-151576507	AKAP12	151561133	NEU	0.023096
chr6	151767336	151767836	genic|chr6:151767336-151767836	RMND1	151773316	NEU	0.012384
chr6	151767336	151767836	genic|chr6:151767336-151767836	ARMT1	151773392	NEU	0.012384
chr6	151777850	151778444	genic|chr6:151777850-151778444	RMND1	151773316	NEU	0.051396
chr6	151777850	151778444	genic|chr6:151777850-151778444	ARMT1	151773392	NEU	0.051396
chr6	152084409	152085974	intergenic|chr6:152084409-152085974	ESR1	152126807	NEU	0.016464
chr6	152084409	152085974	intergenic|chr6:152084409-152085974	MIR3163	152469761	NEU	0.019788
chr6	152128170	152130408	genic|chr6:152128170-152130408	ESR1	152126807	NEU	0.254650
chr6	152128170	152130408	genic|chr6:152128170-152130408	MIR3163	152469761	NEU	0.013804
chr6	152964054	152964741	intergenic|chr6:152964054-152964741	SYNE1	152957986	NEU	0.086852
chr6	153324487	153324987	intergenic|chr6:153324487-153324987	MTRF1L	153323950	NEU	0.067739
chr6	153460882	153461484	intergenic|chr6:153460882-153461484	RGS17	153452389	NEU	0.013878
chr6	154363041	154363541	genic|chr6:154363041-154363541	OPRM1	154360545	NEU	0.017108
chr6	154664858	154665529	genic|chr6:154664858-154665529	IPCEF1	154677900	NEU	0.033345
chr6	154821911	154822411	genic|chr6:154821911-154822411	CNKSR3	154831793	NEU	0.018912
chr6	155402509	155403009	intergenic|chr6:155402509-155403009	TIAM2	155411422	NEU	0.047185
chr6	155405603	155406363	intergenic|chr6:155405603-155406363	TIAM2	155411422	NEU	0.049309
chr6	155406676	155407176	intergenic|chr6:155406676-155407176	TIAM2	155411422	NEU	0.024797
chr6	155416112	155417015	genic|chr6:155416112-155417015	TIAM2	155411422	NEU	0.086393
chr6	155427934	155428434	genic|chr6:155427934-155428434	TIAM2	155411422	NEU	0.032514
chr6	155648578	155649227	intergenic|chr6:155648578-155649227	TFB1M	155635617	NEU	0.030386
chr6	157007496	157009583	intergenic|chr6:157007496-157009583	OPRM1	154360545	NEU	0.021829
chr6	157007496	157009583	intergenic|chr6:157007496-157009583	ARID1B	157099063	NEU	0.018851
chr6	157007496	157009583	intergenic|chr6:157007496-157009583	TMEM242	157745291	NEU	0.024098
chr6	157007496	157009583	intergenic|chr6:157007496-157009583	SNX9	158244202	NEU	0.018643
chr6	157094583	157095542	intergenic|chr6:157094583-157095542	ARID1B	157099063	NEU	0.026416
chr6	157341774	157342931	genic|chr6:157341774-157342931	ARID1B	157099063	NEU	0.028063
chr6	157341774	157342931	genic|chr6:157341774-157342931	TMEM242	157745291	NEU	0.013540
chr6	157341774	157342931	genic|chr6:157341774-157342931	SYNJ2	158402887	NEU	0.015534
chr6	157341774	157342931	genic|chr6:157341774-157342931	EZR	159239340	NEU	0.018069
chr6	157342932	157343739	genic|chr6:157342932-157343739	ARID1B	157099063	NEU	0.013129
chr6	157695358	157696485	intergenic|chr6:157695358-157696485	SYNJ2	158402887	NEU	0.013464
chr6	157735662	157736162	genic|chr6:157735662-157736162	TMEM242	157745291	NEU	0.031610
chr6	157795839	157796514	intergenic|chr6:157795839-157796514	ZDHHC14	157802556	NEU	0.022083
chr6	158254551	158255316	genic|chr6:158254551-158255316	SNX9	158244202	NEU	0.023880
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	SNX9	158244202	NEU	0.018853
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	SYNJ2	158402887	NEU	0.013186
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	TMEM181	158957467	NEU	0.019258
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	DYNLT1	159065818	NEU	0.034073
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	OSTCP1	159278664	NEU	0.034790
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	RSPH3	159421219	NEU	0.020975
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	TAGAP	159466184	NEU	0.022734
chr6	158652337	158654123	intergenic|chr6:158652337-158654123	WTAP	160148029	NEU	0.013137
chr6	159050207	159050707	genic|chr6:159050207-159050707	DYNLT1	159065818	NEU	0.019102
chr6	159052132	159052632	genic|chr6:159052132-159052632	DYNLT1	159065818	NEU	0.025950
chr6	159271508	159272008	genic|chr6:159271508-159272008	OSTCP1	159278664	NEU	0.021802
chr6	159274267	159275081	genic|chr6:159274267-159275081	OSTCP1	159278664	NEU	0.086487
chr6	159429561	159430061	intergenic|chr6:159429561-159430061	RSPH3	159421219	NEU	0.018066
chr6	159463325	159464053	genic|chr6:159463325-159464053	TAGAP	159466184	NEU	0.157333
chr6	159581446	159581946	intergenic|chr6:159581446-159581946	FNDC1	159590428	NEU	0.042263
chr6	159581446	159581946	intergenic|chr6:159581446-159581946	LOC101929122	159591039	NEU	0.042264
chr6	159587671	159588171	genic|chr6:159587671-159588171	FNDC1	159590428	NEU	0.039533
chr6	159587671	159588171	genic|chr6:159587671-159588171	LOC101929122	159591039	NEU	0.039534
chr6	159595122	159595896	genic|chr6:159595122-159595896	FNDC1	159590428	NEU	0.101004
chr6	159595122	159595896	genic|chr6:159595122-159595896	LOC101929122	159591039	NEU	0.101005
