chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr4	1160856	1161805	genic|chr4:1160856-1161805	CTBP1-AS2	1243227		0.020661
chr4	1160856	1161805	genic|chr4:1160856-1161805	NKX1-1	1400230		0.020938
chr4	1160856	1161805	genic|chr4:1160856-1161805	SLBP	1714468		0.020222
chr4	1185826	1186639	intergenic|chr4:1185826-1186639	LOC100130872	1202750		0.096187
chr4	1185826	1186639	intergenic|chr4:1185826-1186639	CTBP1-AS	1203907		0.096179
chr4	1201529	1202113	genic|chr4:1201529-1202113	LOC100130872	1202750		0.066868
chr4	1201529	1202113	genic|chr4:1201529-1202113	CTBP1-AS	1203907		0.066863
chr4	1205389	1206236	genic|chr4:1205389-1206236	LOC100130872	1202750		0.134192
chr4	1205389	1206236	genic|chr4:1205389-1206236	CTBP1-AS	1203907		0.134180
chr4	1226802	1227543	genic|chr4:1226802-1227543	LOC100130872	1202750		0.064030
chr4	1226802	1227543	genic|chr4:1226802-1227543	CTBP1-AS	1203907		0.064025
chr4	1226802	1227543	genic|chr4:1226802-1227543	CTBP1-AS2	1243227		0.035436
chr4	1226802	1227543	genic|chr4:1226802-1227543	MAEA	1283638		0.022568
chr4	1303015	1303872	genic|chr4:1303015-1303872	MAEA	1283638		0.025415
chr4	1345550	1346050	genic|chr4:1345550-1346050	UVSSA	1341103		0.030488
chr4	1350927	1351511	genic|chr4:1350927-1351511	UVSSA	1341103		0.027020
chr4	1578866	1580243	intergenic|chr4:1578866-1580243	NKX1-1	1400230		0.029684
chr4	1695061	1695561	genic|chr4:1695061-1695561	SLBP	1714468		0.030779
chr4	1716289	1716789	intergenic|chr4:1716289-1716789	SLBP	1714468		0.056022
chr4	1716289	1716789	intergenic|chr4:1716289-1716789	TMEM129	1723084		0.071528
chr4	1716289	1716789	intergenic|chr4:1716289-1716789	TACC3	1723216		0.071528
chr4	1727857	1728357	genic|chr4:1727857-1728357	TMEM129	1723084		0.045738
chr4	1727857	1728357	genic|chr4:1727857-1728357	TACC3	1723216		0.045738
chr4	1871795	1873790	intergenic|chr4:1871795-1873790	LETM1	1857974		0.079551
chr4	1873839	1874652	intergenic|chr4:1873839-1874652	LETM1	1857974		0.025900
chr4	2073223	2074068	genic|chr4:2073223-2074068	C4orf48	2043776		0.023936
chr4	2414587	2415515	genic|chr4:2414587-2415515	CFAP99	2420671		0.020098
chr4	2463821	2465214	genic|chr4:2463821-2465214	CFAP99	2420671		0.033053
chr4	2463821	2465214	genic|chr4:2463821-2465214	RNF4	2470794		0.028254
chr4	2483542	2484843	genic|chr4:2483542-2484843	RNF4	2470794		0.061753
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	SLBP	1714468		0.022185
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	TMEM129	1723084		0.027313
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	TACC3	1723216		0.027312
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	LETM1	1857974		0.030349
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	NELFA	2010962		0.044805
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	C4orf48	2043776		0.024771
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	POLN	2243891		0.050095
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	HAUS3	2243891		0.050095
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	CFAP99	2420671		0.044877
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	RNF4	2470794		0.093454
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	FAM193A	2627158		0.100138
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	TNIP2	2758103		0.048407
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	SH3BP2	2820540		0.064648
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	MFSD10	2935964		0.024173
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	NOP14-AS1	2937272		0.024172
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	NOP14	2965233		0.024555
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	GRK4	2965342		0.024555
chr4	2536703	2539482	intergenic|chr4:2536703-2539482	MSANTD1	3250766		0.020764
chr4	2641075	2641742	genic|chr4:2641075-2641742	FAM193A	2627158		0.030960
chr4	2696919	2697540	genic|chr4:2696919-2697540	FAM193A	2627158		0.026775
chr4	2799354	2800485	intergenic|chr4:2799354-2800485	TNIP2	2758103		0.023703
chr4	2799354	2800485	intergenic|chr4:2799354-2800485	SH3BP2	2820540		0.031237
chr4	2802598	2803098	intergenic|chr4:2802598-2803098	TNIP2	2758103		0.020447
chr4	2802598	2803098	intergenic|chr4:2802598-2803098	SH3BP2	2820540		0.033531
chr4	2839550	2840488	genic|chr4:2839550-2840488	SH3BP2	2820540		0.035635
chr4	2968647	2969301	genic|chr4:2968647-2969301	NOP14	2965233		0.099080
chr4	2968647	2969301	genic|chr4:2968647-2969301	GRK4	2965342		0.099080
chr4	2978814	2979636	genic|chr4:2978814-2979636	NOP14	2965233		0.046260
chr4	2978814	2979636	genic|chr4:2978814-2979636	GRK4	2965342		0.046260
chr4	3205120	3206329	genic|chr4:3205120-3206329	HTT	3076407		0.022123
chr4	3205120	3206329	genic|chr4:3205120-3206329	MSANTD1	3250766		0.040146
chr4	3221960	3222704	genic|chr4:3221960-3222704	MSANTD1	3250766		0.021622
chr4	3271184	3272198	intergenic|chr4:3271184-3272198	MSANTD1	3250766		0.031605
chr4	3288592	3289745	intergenic|chr4:3288592-3289745	MSANTD1	3250766		0.022123
chr4	3322943	3323519	genic|chr4:3322943-3323519	MSANTD1	3250766		0.020977
chr4	3370654	3372112	genic|chr4:3370654-3372112	MSANTD1	3250766		0.029208
chr4	3370654	3372112	genic|chr4:3370654-3372112	LRPAP1	3534224		0.024189
chr4	3590103	3592771	genic|chr4:3590103-3592771	ZNF876P	206388		0.035892
chr4	3590103	3592771	genic|chr4:3590103-3592771	FAM193A	2627158		0.025407
chr4	3590103	3592771	genic|chr4:3590103-3592771	TNIP2	2758103		0.022377
chr4	3590103	3592771	genic|chr4:3590103-3592771	MFSD10	2935964		0.021988
chr4	3590103	3592771	genic|chr4:3590103-3592771	NOP14-AS1	2937272		0.021987
chr4	3590103	3592771	genic|chr4:3590103-3592771	NOP14	2965233		0.026878
chr4	3590103	3592771	genic|chr4:3590103-3592771	GRK4	2965342		0.026878
chr4	3590103	3592771	genic|chr4:3590103-3592771	MSANTD1	3250766		0.030515
chr4	3590103	3592771	genic|chr4:3590103-3592771	LRPAP1	3534224		0.059746
chr4	3590103	3592771	genic|chr4:3590103-3592771	FAM86EP	3957155		0.038733
chr4	4460461	4461696	genic|chr4:4460461-4461696	FAM86EP	3957155		0.022088
chr4	4460461	4461696	genic|chr4:4460461-4461696	LYAR	4291896		0.022593
chr4	4460461	4461696	genic|chr4:4460461-4461696	ZBTB49	4291923		0.022593
chr4	4460461	4461696	genic|chr4:4460461-4461696	STX18-IT1	4483427		0.076040
chr4	4475296	4475993	genic|chr4:4475296-4475993	STX18-IT1	4483427		0.047303
chr4	4534335	4535628	genic|chr4:4534335-4535628	STX18	4543793		0.085055
chr4	4534335	4535628	genic|chr4:4534335-4535628	STX18-AS1	4543857		0.085055
chr4	4760878	4761473	intergenic|chr4:4760878-4761473	LOC101928279	4763486		0.024595
chr4	4839599	4841077	intergenic|chr4:4839599-4841077	MSX1	4861391		0.061976
chr4	5043037	5044149	intergenic|chr4:5043037-5044149	CYTL1	5021197		0.043812
chr4	5043037	5044149	intergenic|chr4:5043037-5044149	STK32B	5053243		0.057085
chr4	5052102	5052602	intergenic|chr4:5052102-5052602	STK32B	5053243		0.037807
chr4	5120689	5121717	genic|chr4:5120689-5121717	CYTL1	5021197		0.024713
chr4	5120689	5121717	genic|chr4:5120689-5121717	EVC	5712923		0.023598
chr4	5528602	5529745	genic|chr4:5528602-5529745	LINC01587	5526882		0.057857
chr4	5660432	5661471	genic|chr4:5660432-5661471	CYTL1	5021197		0.023821
chr4	5660432	5661471	genic|chr4:5660432-5661471	STK32B	5053243		0.022419
chr4	5660432	5661471	genic|chr4:5660432-5661471	EVC	5712923		0.031038
chr4	5891814	5892314	intergenic|chr4:5891814-5892314	CRMP1	5890343		0.070733
chr4	5894523	5895450	intergenic|chr4:5894523-5895450	CRMP1	5890343		0.075265
chr4	5922872	5923822	intergenic|chr4:5922872-5923822	CRMP1	5890343		0.033075
chr4	6246788	6248015	intergenic|chr4:6246788-6248015	JAKMIP1	6202318		0.023296
chr4	6246788	6248015	intergenic|chr4:6246788-6248015	LOC285484	6202459		0.023296
chr4	6246788	6248015	intergenic|chr4:6246788-6248015	WFS1	6271576		0.026824
chr4	6383912	6385094	genic|chr4:6383912-6385094	JAKMIP1	6202318		0.025924
chr4	6383912	6385094	genic|chr4:6383912-6385094	LOC285484	6202459		0.025924
chr4	6383912	6385094	genic|chr4:6383912-6385094	PPP2R2C	6474326		0.031140
chr4	6448191	6449323	genic|chr4:6448191-6449323	PPP2R2C	6474326		0.028173
chr4	6464260	6464933	genic|chr4:6464260-6464933	PPP2R2C	6474326		0.025638
chr4	6472052	6473579	genic|chr4:6472052-6473579	PPP2R2C	6474326		0.054616
chr4	6482175	6482888	intergenic|chr4:6482175-6482888	PPP2R2C	6474326		0.021848
chr4	6494951	6496067	intergenic|chr4:6494951-6496067	PPP2R2C	6474326		0.034467
chr4	6918663	6920635	genic|chr4:6918663-6920635	LOC105374366	6675608		0.021173
chr4	6918663	6920635	genic|chr4:6918663-6920635	LOC93622	6675820		0.021173
chr4	6918663	6920635	genic|chr4:6918663-6920635	LOC100129931	7047958		0.025348
chr4	6987745	6989469	genic|chr4:6987745-6989469	GRPEL1	7069937		0.024227
chr4	7010985	7012018	genic|chr4:7010985-7012018	LOC100129931	7047958		0.027468
chr4	7010985	7012018	genic|chr4:7010985-7012018	GRPEL1	7069937		0.023693
chr4	7097710	7098462	intergenic|chr4:7097710-7098462	FLJ36777	7105103		0.024068
chr4	7101322	7101939	genic|chr4:7101322-7101939	FLJ36777	7105103		0.021315
chr4	7103662	7104162	genic|chr4:7103662-7104162	FLJ36777	7105103		0.023578
chr4	7195319	7195819	genic|chr4:7195319-7195819	SORCS2	7194373		0.020230
chr4	7592521	7594278	genic|chr4:7592521-7594278	SORCS2	7194373		0.020602
chr4	7695916	7696537	genic|chr4:7695916-7696537	SORCS2	7194373		0.020378
chr4	7745039	7745539	intergenic|chr4:7745039-7745539	AFAP1-AS1	7755816		0.020072
chr4	7745827	7746426	intergenic|chr4:7745827-7746426	AFAP1-AS1	7755816		0.022829
chr4	7747703	7748559	intergenic|chr4:7747703-7748559	AFAP1-AS1	7755816		0.026790
chr4	7763311	7763811	genic|chr4:7763311-7763811	AFAP1-AS1	7755816		0.021873
chr4	7770846	7771609	genic|chr4:7770846-7771609	AFAP1-AS1	7755816		0.058714
chr4	7895999	7896872	genic|chr4:7895999-7896872	AFAP1-AS1	7755816		0.023608
chr4	7895999	7896872	genic|chr4:7895999-7896872	AFAP1	7941653		0.028530
chr4	7905408	7906481	genic|chr4:7905408-7906481	AFAP1	7941653		0.028905
chr4	7935326	7936044	genic|chr4:7935326-7936044	AFAP1	7941653		0.031610
chr4	7947660	7948160	intergenic|chr4:7947660-7948160	AFAP1	7941653		0.046537
chr4	7950420	7951343	intergenic|chr4:7950420-7951343	AFAP1	7941653		0.102414
chr4	7971160	7971992	genic|chr4:7971160-7971992	AFAP1	7941653		0.033962
chr4	8429325	8430781	genic|chr4:8429325-8430781	ACOX3	8442452		0.060081
chr4	8429325	8430781	genic|chr4:8429325-8430781	TRMT44	8442531		0.060082
chr4	8459563	8460063	genic|chr4:8459563-8460063	ACOX3	8442452		0.026104
chr4	8459563	8460063	genic|chr4:8459563-8460063	TRMT44	8442531		0.026104
chr4	9153769	9155917	intergenic|chr4:9153769-9155917	HMX1	8873543		0.021116
chr4	10020189	10021257	genic|chr4:10020189-10021257	SLC2A9	10023114		0.204480
chr4	10098238	10099072	genic|chr4:10098238-10099072	WDR1	10118573		0.054334
chr4	10103159	10104068	genic|chr4:10103159-10104068	SLC2A9	10023114		0.040840
chr4	10103159	10104068	genic|chr4:10103159-10104068	WDR1	10118573		0.127477
chr4	10105793	10106589	genic|chr4:10105793-10106589	WDR1	10118573		0.076203
chr4	10131465	10132184	intergenic|chr4:10131465-10132184	WDR1	10118573		0.023457
chr4	10439049	10439807	intergenic|chr4:10439049-10439807	ZNF518B	10459032		0.025556
chr4	10462836	10463818	intergenic|chr4:10462836-10463818	ZNF518B	10459032		0.064042
chr4	10834211	10835263	intergenic|chr4:10834211-10835263	ZNF518B	10459032		0.020182
chr4	11425006	11426004	genic|chr4:11425006-11426004	ZNF518B	10459032		0.026450
chr4	11425006	11426004	genic|chr4:11425006-11426004	HS3ST1	11430537		0.107778
chr4	11426348	11426971	genic|chr4:11426348-11426971	HS3ST1	11430537		0.029152
chr4	11428427	11429558	genic|chr4:11428427-11429558	HS3ST1	11430537		0.046076
chr4	13483170	13483670	genic|chr4:13483170-13483670	RAB28	13485989		0.021956
chr4	13530398	13531991	genic|chr4:13530398-13531991	NKX3-2	13546114		0.022903
chr4	13530398	13531991	genic|chr4:13530398-13531991	LINC01096	13549448		0.022901
chr4	13550336	13550973	intergenic|chr4:13550336-13550973	NKX3-2	13546114		0.044162
chr4	13550336	13550973	intergenic|chr4:13550336-13550973	LINC01096	13549448		0.044158
chr4	13920175	13921340	genic|chr4:13920175-13921340	LINC01085	14113591		0.023408
chr4	14000325	14001453	intergenic|chr4:14000325-14001453	LINC01085	14113591		0.025598
chr4	14111526	14112427	intergenic|chr4:14111526-14112427	LINC01085	14113591		0.066432
chr4	15370276	15371100	genic|chr4:15370276-15371100	LOC101929095	15429538		0.020603
chr4	15370276	15371100	genic|chr4:15370276-15371100	C1QTNF7	15429628		0.020603
chr4	15438073	15438573	genic|chr4:15438073-15438573	LOC101929095	15429538		0.026800
chr4	15438073	15438573	genic|chr4:15438073-15438573	C1QTNF7	15429628		0.026800
chr4	15444746	15445845	genic|chr4:15444746-15445845	LOC101929095	15429538		0.027892
chr4	15444746	15445845	genic|chr4:15444746-15445845	C1QTNF7	15429628		0.027892
chr4	15480570	15481713	genic|chr4:15480570-15481713	CC2D2A	15471488		0.075097
chr4	15692934	15694212	intergenic|chr4:15692934-15694212	FAM200B	15683351		0.020732
chr4	15692934	15694212	intergenic|chr4:15692934-15694212	BST1	15704572		0.032831
chr4	15708593	15709460	genic|chr4:15708593-15709460	BST1	15704572		0.035203
chr4	15970006	15971384	genic|chr4:15970006-15971384	FGFBP2	15964859		0.097739
chr4	16033084	16034866	genic|chr4:16033084-16034866	BST1	15704572		0.029831
chr4	16033084	16034866	genic|chr4:16033084-16034866	CD38	15779887		0.020378
chr4	16033084	16034866	genic|chr4:16033084-16034866	PROM1	16077741		0.045040
chr4	16045460	16046239	genic|chr4:16045460-16046239	PROM1	16077741		0.029514
chr4	16058130	16059366	genic|chr4:16058130-16059366	PROM1	16077741		0.086353
chr4	16058130	16059366	genic|chr4:16058130-16059366	CLRN2	17516787		0.027807
chr4	16068923	16069897	genic|chr4:16068923-16069897	PROM1	16077741		0.027847
chr4	16075308	16075879	genic|chr4:16075308-16075879	PROM1	16077741		0.028237
chr4	16083778	16085622	intergenic|chr4:16083778-16085622	PROM1	16077741		0.078618
chr4	16518337	16519336	genic|chr4:16518337-16519336	PROM1	16077741		0.020682
chr4	16518337	16519336	genic|chr4:16518337-16519336	LOC101929123	17187680		0.022612
chr4	16518337	16519336	genic|chr4:16518337-16519336	CLRN2	17516787		0.021277
chr4	16592810	16594242	genic|chr4:16592810-16594242	BST1	15704572		0.027802
chr4	16592810	16594242	genic|chr4:16592810-16594242	CD38	15779887		0.020338
chr4	16592810	16594242	genic|chr4:16592810-16594242	FGFBP2	15964859		0.022220
chr4	16592810	16594242	genic|chr4:16592810-16594242	LDB2	16900432		0.024072
chr4	16592810	16594242	genic|chr4:16592810-16594242	LOC101929123	17187680		0.028333
chr4	16592810	16594242	genic|chr4:16592810-16594242	QDPR	17513857		0.031361
chr4	16746479	16747656	genic|chr4:16746479-16747656	FGFBP2	15964859		0.021028
chr4	16894494	16895558	genic|chr4:16894494-16895558	LDB2	16900432		0.035663
chr4	16898210	16898971	genic|chr4:16898210-16898971	LDB2	16900432		0.020675
chr4	16990588	16991754	intergenic|chr4:16990588-16991754	LOC101929123	17187680		0.025501
chr4	17184271	17184953	genic|chr4:17184271-17184953	LOC101929123	17187680		0.079058
chr4	17188446	17189221	intergenic|chr4:17188446-17189221	LOC101929123	17187680		0.036413
chr4	17530985	17531734	intergenic|chr4:17530985-17531734	CLRN2	17516787		0.020654
chr4	17607058	17607940	genic|chr4:17607058-17607940	MED28	17616250		0.020131
chr4	17723329	17724406	genic|chr4:17723329-17724406	MED28	17616250		0.023776
chr4	17723329	17724406	genic|chr4:17723329-17724406	FAM184B	17783135		0.029623
chr4	17800569	17801672	genic|chr4:17800569-17801672	FAM184B	17783135		0.023175
chr4	17800569	17801672	genic|chr4:17800569-17801672	DCAF16	17812381		0.030982
chr4	17800569	17801672	genic|chr4:17800569-17801672	NCAPG	17812435		0.030982
chr4	18022274	18022774	genic|chr4:18022274-18022774	LCORL	18023498		0.080350
chr4	18627938	18629704	intergenic|chr4:18627938-18629704	DCAF16	17812381		0.023386
chr4	18627938	18629704	intergenic|chr4:18627938-18629704	NCAPG	17812435		0.023386
chr4	18627938	18629704	intergenic|chr4:18627938-18629704	SLIT2	20253527		0.028866
chr4	19845700	19846567	intergenic|chr4:19845700-19846567	SLIT2	20253527		0.023338
chr4	20267658	20268821	genic|chr4:20267658-20268821	SLIT2	20253527		0.058639
chr4	20694881	20695774	intergenic|chr4:20694881-20695774	PACRGL	20702035		0.066560
chr4	21555353	21556474	intergenic|chr4:21555353-21556474	LOC100505912	22341289		0.035413
chr4	21555353	21556474	intergenic|chr4:21555353-21556474	PPARGC1A	24474452		0.020281
chr4	22364252	22365248	intergenic|chr4:22364252-22365248	LOC100505912	22341289		0.022292
chr4	22374361	22375396	intergenic|chr4:22374361-22375396	LOC100505912	22341289		0.028094
chr4	24469665	24470440	genic|chr4:24469665-24470440	PPARGC1A	24474452		0.042055
chr4	24472805	24473305	genic|chr4:24472805-24473305	PPARGC1A	24474452		0.028181
chr4	24474977	24475477	intergenic|chr4:24474977-24475477	PPARGC1A	24474452		0.030187
chr4	24479262	24480016	intergenic|chr4:24479262-24480016	PPARGC1A	24474452		0.027841
chr4	24731778	24732968	intergenic|chr4:24731778-24732968	CCDC149	24914600		0.025883
chr4	24898458	24899419	genic|chr4:24898458-24899419	CCDC149	24914600		0.024510
chr4	24995270	24996156	intergenic|chr4:24995270-24996156	LGI2	25032414		0.023320
chr4	25016305	25017247	genic|chr4:25016305-25017247	LGI2	25032414		0.033567
chr4	25035014	25035876	intergenic|chr4:25035014-25035876	LGI2	25032414		0.044782
chr4	25172646	25173648	genic|chr4:25172646-25173648	SEPSECS	25162204		0.020059
chr4	25172646	25173648	genic|chr4:25172646-25173648	SEPSECS-AS1	25162293		0.020059
chr4	25308948	25309833	intergenic|chr4:25308948-25309833	ZCCHC4	25314395		0.043729
chr4	25665213	25665917	genic|chr4:25665213-25665917	SLC34A2	25657434		0.069501
chr4	25681724	25682721	intergenic|chr4:25681724-25682721	SLC34A2	25657434		0.020219
chr4	25814918	25815852	genic|chr4:25814918-25815852	SLC34A2	25657434		0.026214
chr4	25820033	25821660	genic|chr4:25820033-25821660	PPARGC1A	24474452		0.051289
chr4	25820033	25821660	genic|chr4:25820033-25821660	PI4K2B	25235652		0.026823
chr4	25820033	25821660	genic|chr4:25820033-25821660	ZCCHC4	25314395		0.023619
chr4	25820033	25821660	genic|chr4:25820033-25821660	ANAPC4	25378847		0.039089
chr4	25820033	25821660	genic|chr4:25820033-25821660	SLC34A2	25657434		0.050032
chr4	25820033	25821660	genic|chr4:25820033-25821660	SEL1L3	25865217		0.029960
chr4	25820033	25821660	genic|chr4:25820033-25821660	SMIM20	25915813		0.031612
chr4	25820033	25821660	genic|chr4:25820033-25821660	CCKAR	26492042		0.024773
chr4	25820033	25821660	genic|chr4:25820033-25821660	TBC1D19	26585545		0.025190
chr4	25861300	25861800	genic|chr4:25861300-25861800	SEL1L3	25865217		0.045632
chr4	25863426	25864206	genic|chr4:25863426-25864206	SEL1L3	25865217		0.024218
chr4	25891839	25893366	intergenic|chr4:25891839-25893366	SEL1L3	25865217		0.030994
chr4	25902432	25903453	intergenic|chr4:25902432-25903453	SMIM20	25915813		0.021519
chr4	25916781	25917512	genic|chr4:25916781-25917512	SMIM20	25915813		0.022318
chr4	25927363	25928526	genic|chr4:25927363-25928526	SMIM20	25915813		0.029373
chr4	25929152	25931338	genic|chr4:25929152-25931338	SMIM20	25915813		0.083796
chr4	25932255	25932996	intergenic|chr4:25932255-25932996	SMIM20	25915813		0.027182
chr4	26207560	26209062	intergenic|chr4:26207560-26209062	CCKAR	26492042		0.020562
chr4	26240104	26241914	intergenic|chr4:26240104-26241914	RBPJ	26321331		0.024576
chr4	26484264	26485080	genic|chr4:26484264-26485080	CCKAR	26492042		0.026699
chr4	26485272	26486077	genic|chr4:26485272-26486077	CCKAR	26492042		0.097300
chr4	26780773	26782318	intergenic|chr4:26780773-26782318	TBC1D19	26585545		0.032979
chr4	26780773	26782318	intergenic|chr4:26780773-26782318	LOC105374546	26862221		0.024870
chr4	26780773	26782318	intergenic|chr4:26780773-26782318	STIM2	26862312		0.024870
chr4	26823411	26824343	intergenic|chr4:26823411-26824343	LOC105374546	26862221		0.022233
chr4	26823411	26824343	intergenic|chr4:26823411-26824343	STIM2	26862312		0.022233
chr4	26858668	26859810	intergenic|chr4:26858668-26859810	LOC105374546	26862221		0.090076
chr4	26858668	26859810	intergenic|chr4:26858668-26859810	STIM2	26862312		0.090076
chr4	30718241	30720220	intergenic|chr4:30718241-30720220	PCDH7	30722036		0.101471
chr4	31330137	31331265	intergenic|chr4:31330137-31331265	PCDH7	30722036		0.030542
chr4	36027652	36028902	intergenic|chr4:36027652-36028902	LOC439933	36245737		0.025853
chr4	37240010	37240643	intergenic|chr4:37240010-37240643	NWD2	37246689		0.035284
chr4	37240717	37241217	intergenic|chr4:37240717-37241217	NWD2	37246689		0.025440
chr4	37244515	37245121	intergenic|chr4:37244515-37245121	NWD2	37246689		0.029181
chr4	37686665	37687165	genic|chr4:37686665-37687165	RELL1	37687999		0.024811
chr4	37689304	37689804	intergenic|chr4:37689304-37689804	RELL1	37687999		0.030949
chr4	37749304	37751023	intergenic|chr4:37749304-37751023	LOC439933	36245737		0.021111
chr4	37749304	37751023	intergenic|chr4:37749304-37751023	RELL1	37687999		0.032620
chr4	37824265	37824765	intergenic|chr4:37824265-37824765	PGM2	37828281		0.023845
chr4	38150910	38152709	intergenic|chr4:38150910-38152709	PGM2	37828281		0.024241
chr4	38150910	38152709	intergenic|chr4:38150910-38152709	TLR1	38806412		0.033331
chr4	38754141	38754964	intergenic|chr4:38754141-38754964	TLR1	38806412		0.038507
chr4	38754141	38754964	intergenic|chr4:38754141-38754964	FAM114A1	38869353		0.023471
chr4	38950004	38950999	intergenic|chr4:38950004-38950999	KLHL5	39063851		0.024777
chr4	39045688	39047018	intergenic|chr4:39045688-39047018	KLHL5	39063851		0.025449
chr4	39179344	39180048	intergenic|chr4:39179344-39180048	WDR19	39184023		0.025587
chr4	39313826	39315149	genic|chr4:39313826-39315149	RFC1	39368001		0.034761
chr4	39470882	39471505	genic|chr4:39470882-39471505	RPL9	39460568		0.026678
chr4	39470882	39471505	genic|chr4:39470882-39471505	LIAS	39460643		0.026678
chr4	39697257	39697757	intergenic|chr4:39697257-39697757	UBE2K	39699663		0.033291
chr4	40056101	40056601	genic|chr4:40056101-40056601	N4BP2	40058523		0.029404
chr4	40056101	40056601	genic|chr4:40056101-40056601	LOC344967	40058819		0.029403
chr4	40311169	40311852	intergenic|chr4:40311169-40311852	LOC101060498	40318501		0.035299
chr4	40323806	40324512	genic|chr4:40323806-40324512	LOC101060498	40318501		0.026469
chr4	40327187	40327825	genic|chr4:40327187-40327825	LOC101060498	40318501		0.024294
chr4	40914620	40915493	genic|chr4:40914620-40915493	APBB2	41216635		0.032733
chr4	40914620	40915493	genic|chr4:40914620-40915493	UCHL1-AS1	41258744		0.025709
chr4	40914620	40915493	genic|chr4:40914620-40915493	UCHL1	41258897		0.025709
chr4	40925174	40926452	genic|chr4:40925174-40926452	APBB2	41216635		0.028976
chr4	40925174	40926452	genic|chr4:40925174-40926452	UCHL1-AS1	41258744		0.020532
chr4	40925174	40926452	genic|chr4:40925174-40926452	UCHL1	41258897		0.020532
chr4	41218142	41219188	intergenic|chr4:41218142-41219188	APBB2	41216635		0.035650
chr4	41234392	41236018	genic|chr4:41234392-41236018	APBB2	41216635		0.037460
chr4	41234392	41236018	genic|chr4:41234392-41236018	UCHL1-AS1	41258744		0.022484
chr4	41234392	41236018	genic|chr4:41234392-41236018	UCHL1	41258897		0.022484
chr4	41367469	41368244	genic|chr4:41367469-41368244	LIMCH1	41362647		0.031467
chr4	41371631	41372131	genic|chr4:41371631-41372131	LIMCH1	41362647		0.028495
chr4	41425049	41425996	genic|chr4:41425049-41425996	LIMCH1	41362647		0.032762
chr4	41429885	41431720	genic|chr4:41429885-41431720	LIMCH1	41362647		0.037336
chr4	41429885	41431720	genic|chr4:41429885-41431720	LINC00682	41884628		0.020798
chr4	41478146	41479258	genic|chr4:41478146-41479258	APBB2	41216635		0.025645
chr4	41595714	41597289	genic|chr4:41595714-41597289	LIMCH1	41362647		0.042699
chr4	41595714	41597289	genic|chr4:41595714-41597289	SLC30A9	41992522		0.021015
chr4	41595714	41597289	genic|chr4:41595714-41597289	SHISA3	42399855		0.022379
chr4	41613872	41616396	genic|chr4:41613872-41616396	LIMCH1	41362647		0.024846
chr4	41627330	41628314	genic|chr4:41627330-41628314	LIMCH1	41362647		0.033309
chr4	41868678	41869726	intergenic|chr4:41868678-41869726	LINC00682	41884628		0.020519
chr4	41882546	41884017	genic|chr4:41882546-41884017	LINC00682	41884628		0.041813
chr4	42114478	42115770	genic|chr4:42114478-42115770	BEND4	42154895		0.044988
chr4	42150282	42150782	genic|chr4:42150282-42150782	BEND4	42154895		0.036517
chr4	42572002	42573006	genic|chr4:42572002-42573006	ATP8A1	42659122		0.031767
chr4	42637625	42638975	genic|chr4:42637625-42638975	ATP8A1	42659122		0.028821
chr4	42645054	42645949	genic|chr4:42645054-42645949	ATP8A1	42659122		0.022616
chr4	42873056	42874520	intergenic|chr4:42873056-42874520	ATP8A1	42659122		0.027078
chr4	44149264	44150467	intergenic|chr4:44149264-44150467	GUF1	44680411		0.025309
chr4	44448127	44450130	genic|chr4:44448127-44450130	KCTD8	44450824		0.135207
chr4	44672391	44673178	intergenic|chr4:44672391-44673178	YIPF7	44653658		0.028941
chr4	44672391	44673178	intergenic|chr4:44672391-44673178	GUF1	44680411		0.039555
chr4	45064788	45066307	intergenic|chr4:45064788-45066307	YIPF7	44653658		0.023646
chr4	45326382	45327931	intergenic|chr4:45326382-45327931	KCTD8	44450824		0.030894
chr4	45326382	45327931	intergenic|chr4:45326382-45327931	GABRG1	46126082		0.026451
chr4	45326382	45327931	intergenic|chr4:45326382-45327931	NIPAL1	48018788		0.030902
chr4	45326382	45327931	intergenic|chr4:45326382-45327931	SLC10A4	48485359		0.023082
chr4	45664790	45666430	intergenic|chr4:45664790-45666430	GABRA2	46392085		0.020422
chr4	46356597	46357867	genic|chr4:46356597-46357867	GABRA2	46392085		0.050993
chr4	46387918	46388517	genic|chr4:46387918-46388517	GABRA2	46392085		0.024411
chr4	46388528	46389028	genic|chr4:46388528-46389028	GABRA2	46392085		0.025399
