chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr1	27190507	27192068	genic|chr1:27190507-27192068	HMGN2	26798901	NEU	0.019044
chr1	27190507	27192068	genic|chr1:27190507-27192068	ZDHHC18	27153200	NEU	0.024682
chr1	27190507	27192068	genic|chr1:27190507-27192068	SFN	27189632	NEU	0.167916
chr1	27190507	27192068	genic|chr1:27190507-27192068	GPATCH3	27226962	NEU	0.015227
chr1	27190507	27192068	genic|chr1:27190507-27192068	KDF1	27286901	NEU	0.018657
chr1	27190507	27192068	genic|chr1:27190507-27192068	TRNP1	27320194	NEU	0.014893
chr1	27190507	27192068	genic|chr1:27190507-27192068	FAM46B	27339333	NEU	0.023139
chr1	27200834	27202394	intergenic|chr1:27200834-27202394	SFN	27189632	NEU	0.017486
chr1	27200834	27202394	intergenic|chr1:27200834-27202394	GPN2	27216869	NEU	0.017433
chr1	27324058	27324558	genic|chr1:27324058-27324558	TRNP1	27320194	NEU	0.023662
chr1	27325713	27326578	genic|chr1:27325713-27326578	TRNP1	27320194	NEU	0.021104
chr1	27337285	27338317	genic|chr1:27337285-27338317	TRNP1	27320194	NEU	0.018288
chr1	27337285	27338317	genic|chr1:27337285-27338317	FAM46B	27339333	NEU	0.019902
chr1	27480369	27480869	genic|chr1:27480369-27480869	SLC9A1	27481621	NEU	0.019646
chr1	27659204	27659860	genic|chr1:27659204-27659860	ACTG1P20	27650364	NEU	0.020202
chr1	27659204	27659860	genic|chr1:27659204-27659860	SYTL1	27668482	NEU	0.015458
chr1	27665020	27665803	intergenic|chr1:27665020-27665803	ACTG1P20	27650364	NEU	0.024289
chr1	27665020	27665803	intergenic|chr1:27665020-27665803	SYTL1	27668482	NEU	0.048728
chr1	27667455	27667955	intergenic|chr1:27667455-27667955	ACTG1P20	27650364	NEU	0.014456
chr1	27667455	27667955	intergenic|chr1:27667455-27667955	SYTL1	27668482	NEU	0.029001
chr1	27675263	27678432	genic|chr1:27675263-27678432	RPS6KA1	26856248	NEU	0.017227
chr1	27675263	27678432	genic|chr1:27675263-27678432	ZDHHC18	27153200	NEU	0.015836
chr1	27675263	27678432	genic|chr1:27675263-27678432	GPN2	27216869	NEU	0.017577
chr1	27675263	27678432	genic|chr1:27675263-27678432	ACTG1P20	27650364	NEU	0.015685
chr1	27675263	27678432	genic|chr1:27675263-27678432	SYTL1	27668482	NEU	0.256445
chr1	27675263	27678432	genic|chr1:27675263-27678432	MAP3K6	27693357	NEU	0.024999
chr1	27675263	27678432	genic|chr1:27675263-27678432	FCN3	27701343	NEU	0.016390
chr1	27675263	27678432	genic|chr1:27675263-27678432	AHDC1	27930005	NEU	0.013972
chr1	27675263	27678432	genic|chr1:27675263-27678432	XKR8	28285972	NEU	0.024184
chr1	27675263	27678432	genic|chr1:27675263-27678432	SNHG12	28908366	NEU	0.022346
chr1	27683635	27684635	genic|chr1:27683635-27684635	MAP3K6	27693357	NEU	0.040729
chr1	27686961	27687461	genic|chr1:27686961-27687461	MAP3K6	27693357	NEU	0.012643
chr1	27690655	27691715	genic|chr1:27690655-27691715	TRNP1	27320194	NEU	0.021524
chr1	27690655	27691715	genic|chr1:27690655-27691715	MAP3K6	27693357	NEU	0.084118
chr1	27690655	27691715	genic|chr1:27690655-27691715	FCN3	27701343	NEU	0.034702
chr1	27690655	27691715	genic|chr1:27690655-27691715	AHDC1	27930005	NEU	0.013601
chr1	27731349	27733327	genic|chr1:27731349-27733327	KDF1	27286901	NEU	0.012713
chr1	27731349	27733327	genic|chr1:27731349-27733327	EYA3	28415148	NEU	0.026332
chr1	27814977	27815832	genic|chr1:27814977-27815832	WASF2	27816698	NEU	0.023903
chr1	27823001	27823996	intergenic|chr1:27823001-27823996	WASF2	27816698	NEU	0.013702
chr1	27830574	27832108	intergenic|chr1:27830574-27832108	FCN3	27701343	NEU	0.015090
chr1	27853232	27856039	intergenic|chr1:27853232-27856039	TMEM57	25757348	NEU	0.014306
chr1	27853232	27856039	intergenic|chr1:27853232-27856039	UBXN11	26633195	NEU	0.017610
chr1	27853232	27856039	intergenic|chr1:27853232-27856039	WDTC1	27561006	NEU	0.017260
chr1	27853232	27856039	intergenic|chr1:27853232-27856039	GPR3	27719147	NEU	0.018950
chr1	27853232	27856039	intergenic|chr1:27853232-27856039	WASF2	27816698	NEU	0.016230
chr1	27853232	27856039	intergenic|chr1:27853232-27856039	AHDC1	27930005	NEU	0.013140
chr1	27893559	27895357	genic|chr1:27893559-27895357	GPATCH3	27226962	NEU	0.025595
chr1	27893559	27895357	genic|chr1:27893559-27895357	NUDC	27248212	NEU	0.026794
chr1	27893559	27895357	genic|chr1:27893559-27895357	SLC9A1	27481621	NEU	0.034144
chr1	27893559	27895357	genic|chr1:27893559-27895357	WDTC1	27561006	NEU	0.029416
chr1	27893559	27895357	genic|chr1:27893559-27895357	MAP3K6	27693357	NEU	0.017990
chr1	27893559	27895357	genic|chr1:27893559-27895357	GPR3	27719147	NEU	0.012197
chr1	27893559	27895357	genic|chr1:27893559-27895357	IFI6	27998724	NEU	0.028439
chr1	27893559	27895357	genic|chr1:27893559-27895357	FAM76A	28052489	NEU	0.029503
chr1	27893559	27895357	genic|chr1:27893559-27895357	THEMIS2	28199053	NEU	0.012314
chr1	27893559	27895357	genic|chr1:27893559-27895357	RPA2	28241308	NEU	0.012439
chr1	27893559	27895357	genic|chr1:27893559-27895357	PTAFR	28503455	NEU	0.013656
chr1	27893559	27895357	genic|chr1:27893559-27895357	DNAJC8	28559542	NEU	0.034654
chr1	27893559	27895357	genic|chr1:27893559-27895357	ATPIF1	28562601	NEU	0.028620
chr1	27893559	27895357	genic|chr1:27893559-27895357	PHACTR4	28764660	NEU	0.014365
chr1	27893559	27895357	genic|chr1:27893559-27895357	TRNAU1AP	28879528	NEU	0.028918
chr1	27893559	27895357	genic|chr1:27893559-27895357	SNHG12	28908366	NEU	0.012922
chr1	27897173	27898355	genic|chr1:27897173-27898355	SLC9A1	27481621	NEU	0.013721
chr1	27897173	27898355	genic|chr1:27897173-27898355	DNAJC8	28559542	NEU	0.013925
chr1	27901414	27903323	genic|chr1:27901414-27903323	ACTG1P20	27650364	NEU	0.014177
chr1	27901414	27903323	genic|chr1:27901414-27903323	PPP1R8	28157324	NEU	0.017703
chr1	27918682	27920480	genic|chr1:27918682-27920480	WASF2	27816698	NEU	0.017718
chr1	27918682	27920480	genic|chr1:27918682-27920480	EYA3	28415148	NEU	0.014309
chr1	27920632	27921430	genic|chr1:27920632-27921430	AHDC1	27930005	NEU	0.020441
chr1	27926866	27927558	genic|chr1:27926866-27927558	AHDC1	27930005	NEU	0.013127
chr1	27932650	27933510	intergenic|chr1:27932650-27933510	AHDC1	27930005	NEU	0.021182
chr1	27933754	27934614	intergenic|chr1:27933754-27934614	WASF2	27816698	NEU	0.013745
chr1	27933754	27934614	intergenic|chr1:27933754-27934614	AHDC1	27930005	NEU	0.037235
chr1	27982130	27983197	intergenic|chr1:27982130-27983197	IFI6	27998724	NEU	0.014965
chr1	27989097	27990260	intergenic|chr1:27989097-27990260	IFI6	27998724	NEU	0.021072
chr1	27995570	27996070	genic|chr1:27995570-27996070	IFI6	27998724	NEU	0.045814
chr1	28184476	28185376	intergenic|chr1:28184476-28185376	THEMIS2	28199053	NEU	0.012865
chr1	28287418	28287918	genic|chr1:28287418-28287918	XKR8	28285972	NEU	0.020983
chr1	28573623	28574347	intergenic|chr1:28573623-28574347	ATPIF1	28562601	NEU	0.026643
chr1	28574672	28575816	intergenic|chr1:28574672-28575816	ATPIF1	28562601	NEU	0.029928
chr1	28574672	28575816	intergenic|chr1:28574672-28575816	SESN2	28585962	NEU	0.012915
chr1	28594242	28594742	genic|chr1:28594242-28594742	SESN2	28585962	NEU	0.019870
chr1	28695616	28696748	intergenic|chr1:28695616-28696748	TMEM57	25757348	NEU	0.017246
chr1	28695616	28696748	intergenic|chr1:28695616-28696748	MED18	28655512	NEU	0.020650
chr1	28695616	28696748	intergenic|chr1:28695616-28696748	SNHG3	28832454	NEU	0.014966
chr1	28695616	28696748	intergenic|chr1:28695616-28696748	EPB41	29213602	NEU	0.012375
chr1	28835373	28835873	genic|chr1:28835373-28835873	SNHG3	28832454	NEU	0.024215
chr1	28835373	28835873	genic|chr1:28835373-28835873	RCC1	28844744	NEU	0.024746
chr1	28974355	28976121	intergenic|chr1:28974355-28976121	AUNIP	26185949	NEU	0.015335
chr1	28974355	28976121	intergenic|chr1:28974355-28976121	RCC1	28844744	NEU	0.013157
chr1	28974355	28976121	intergenic|chr1:28974355-28976121	TAF12	28969604	NEU	0.129241
chr1	28974355	28976121	intergenic|chr1:28974355-28976121	GMEB1	28995239	NEU	0.056605
chr1	28974355	28976121	intergenic|chr1:28974355-28976121	YTHDF2	29063135	NEU	0.035046
chr1	28974355	28976121	intergenic|chr1:28974355-28976121	SRSF4	29508637	NEU	0.024420
chr1	29203447	29204215	intergenic|chr1:29203447-29204215	EPB41	29213602	NEU	0.057667
chr1	29208499	29209214	intergenic|chr1:29208499-29209214	EPB41	29213602	NEU	0.105726
chr1	29210316	29210816	intergenic|chr1:29210316-29210816	EPB41	29213602	NEU	0.038704
chr1	29211234	29211925	intergenic|chr1:29211234-29211925	EPB41	29213602	NEU	0.064183
chr1	29220182	29220801	genic|chr1:29220182-29220801	EPB41	29213602	NEU	0.015406
chr1	29240275	29242284	genic|chr1:29240275-29242284	ATPIF1	28562601	NEU	0.025559
chr1	29240275	29242284	genic|chr1:29240275-29242284	SRSF4	29508637	NEU	0.058177
chr1	29609228	29610722	genic|chr1:29609228-29610722	ACTG1P20	27650364	NEU	0.013734
chr1	29609228	29610722	genic|chr1:29609228-29610722	SERINC2	31886659	NEU	0.014097
chr1	31255102	31256161	intergenic|chr1:31255102-31256161	SDC3	31381480	NEU	0.012624
chr1	31273989	31275001	intergenic|chr1:31273989-31275001	SDC3	31381480	NEU	0.024581
chr1	31288939	31290001	intergenic|chr1:31288939-31290001	SERINC2	31886659	NEU	0.015450
chr1	31288939	31290001	intergenic|chr1:31288939-31290001	TINAGL1	32042085	NEU	0.012014
chr1	31296687	31297703	intergenic|chr1:31296687-31297703	NKAIN1	31712734	NEU	0.014286
chr1	31366191	31367315	genic|chr1:31366191-31367315	SDC3	31381480	NEU	0.014219
chr1	31375906	31376406	genic|chr1:31375906-31376406	SDC3	31381480	NEU	0.031285
chr1	31384108	31384608	intergenic|chr1:31384108-31384608	SDC3	31381480	NEU	0.042439
chr1	31388557	31389057	intergenic|chr1:31388557-31389057	SDC3	31381480	NEU	0.021068
chr1	31627118	31628829	intergenic|chr1:31627118-31628829	SDC3	31381480	NEU	0.013024
chr1	31627118	31628829	intergenic|chr1:31627118-31628829	FABP3	31846135	NEU	0.014084
chr1	31627118	31628829	intergenic|chr1:31627118-31628829	SERINC2	31886659	NEU	0.012299
chr1	31700484	31701142	genic|chr1:31700484-31701142	NKAIN1	31712734	NEU	0.036717
chr1	31837399	31837899	genic|chr1:31837399-31837899	FABP3	31846135	NEU	0.014011
chr1	31849515	31850015	intergenic|chr1:31849515-31850015	FABP3	31846135	NEU	0.029603
chr1	31895107	31896130	genic|chr1:31895107-31896130	PTP4A2	32385259	NEU	0.015410
chr1	32053217	32053802	genic|chr1:32053217-32053802	TINAGL1	32042085	NEU	0.026551
chr1	32054257	32054948	intergenic|chr1:32054257-32054948	TINAGL1	32042085	NEU	0.021061
chr1	32059526	32060026	intergenic|chr1:32059526-32060026	TINAGL1	32042085	NEU	0.037581
chr1	32129258	32130106	genic|chr1:32129258-32130106	PEF1	32110838	NEU	0.033468
chr1	32154911	32155651	genic|chr1:32154911-32155651	COL16A1	32169768	NEU	0.047960
chr1	32159746	32160532	genic|chr1:32159746-32160532	COL16A1	32169768	NEU	0.051224
chr1	32179899	32181908	intergenic|chr1:32179899-32181908	SERINC2	31886659	NEU	0.020746
chr1	32179899	32181908	intergenic|chr1:32179899-32181908	HCRTR1	32083300	NEU	0.017836
chr1	32179899	32181908	intergenic|chr1:32179899-32181908	PEF1	32110838	NEU	0.014659
chr1	32179899	32181908	intergenic|chr1:32179899-32181908	KHDRBS1	32479294	NEU	0.012541
chr1	32179899	32181908	intergenic|chr1:32179899-32181908	TMEM39B	32538499	NEU	0.016278
chr1	32211158	32211849	genic|chr1:32211158-32211849	ADGRB2	32229664	NEU	0.014435
chr1	32225800	32227239	genic|chr1:32225800-32227239	FABP3	31846135	NEU	0.020514
chr1	32225800	32227239	genic|chr1:32225800-32227239	HCRTR1	32083300	NEU	0.015165
chr1	32225800	32227239	genic|chr1:32225800-32227239	PEF1	32110838	NEU	0.012513
chr1	32225800	32227239	genic|chr1:32225800-32227239	ADGRB2	32229664	NEU	0.086460
chr1	32225800	32227239	genic|chr1:32225800-32227239	SPOCD1	32281652	NEU	0.027113
chr1	32225800	32227239	genic|chr1:32225800-32227239	KPNA6	32573643	NEU	0.016590
chr1	32225800	32227239	genic|chr1:32225800-32227239	BSDC1	32860062	NEU	0.014507
chr1	32228070	32228866	genic|chr1:32228070-32228866	ADGRB2	32229664	NEU	0.023849
chr1	32235169	32236115	intergenic|chr1:32235169-32236115	ADGRB2	32229664	NEU	0.014872
chr1	32237434	32238019	intergenic|chr1:32237434-32238019	ADGRB2	32229664	NEU	0.012326
chr1	32253526	32255454	intergenic|chr1:32253526-32255454	PEF1	32110838	NEU	0.014034
chr1	32253526	32255454	intergenic|chr1:32253526-32255454	ADGRB2	32229664	NEU	0.034706
chr1	32253526	32255454	intergenic|chr1:32253526-32255454	SPOCD1	32281652	NEU	0.029373
chr1	32253526	32255454	intergenic|chr1:32253526-32255454	TMEM39B	32538499	NEU	0.015410
chr1	32253526	32255454	intergenic|chr1:32253526-32255454	KPNA6	32573643	NEU	0.018414
chr1	32253526	32255454	intergenic|chr1:32253526-32255454	MTMR9LP	32707311	NEU	0.013675
chr1	32277134	32277634	genic|chr1:32277134-32277634	SPOCD1	32281652	NEU	0.064721
chr1	32295598	32296098	intergenic|chr1:32295598-32296098	SPOCD1	32281652	NEU	0.014762
chr1	32392310	32393203	intergenic|chr1:32392310-32393203	PTP4A2	32385259	NEU	0.059176
chr1	32402908	32404818	intergenic|chr1:32402908-32404818	SERINC2	31886659	NEU	0.013191
chr1	32402908	32404818	intergenic|chr1:32402908-32404818	PEF1	32110838	NEU	0.014532
chr1	32402908	32404818	intergenic|chr1:32402908-32404818	COL16A1	32169768	NEU	0.013471
chr1	32402908	32404818	intergenic|chr1:32402908-32404818	ADGRB2	32229664	NEU	0.013836
chr1	32402908	32404818	intergenic|chr1:32402908-32404818	KHDRBS1	32479294	NEU	0.022184
chr1	32402908	32404818	intergenic|chr1:32402908-32404818	MTMR9LP	32707311	NEU	0.014301
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	PTAFR	28503455	NEU	0.014934
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	SNRNP40	31769644	NEU	0.016726
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	ZCCHC17	31769828	NEU	0.016726
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	KPNA6	32573643	NEU	0.020201
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	FAM229A	32827844	NEU	0.014071
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	TSSK3	32827861	NEU	0.014071
chr1	32409340	32410767	intergenic|chr1:32409340-32410767	BSDC1	32860062	NEU	0.017529
chr1	32527725	32528703	intergenic|chr1:32527725-32528703	TMEM39B	32538499	NEU	0.019939
chr1	32534442	32534942	intergenic|chr1:32534442-32534942	TMEM39B	32538499	NEU	0.029629
chr1	32574866	32575366	genic|chr1:32574866-32575366	KPNA6	32573643	NEU	0.017180
chr1	32681166	32681666	genic|chr1:32681166-32681666	IQCC	32671235	NEU	0.016958
chr1	32681166	32681666	genic|chr1:32681166-32681666	DCDC2B	32674694	NEU	0.016958
chr1	32681166	32681666	genic|chr1:32681166-32681666	EIF3I	32687184	NEU	0.046946
chr1	32681166	32681666	genic|chr1:32681166-32681666	TMEM234	32687972	NEU	0.046952
chr1	32697888	32698388	genic|chr1:32697888-32698388	EIF3I	32687184	NEU	0.028878
chr1	32697888	32698388	genic|chr1:32697888-32698388	TMEM234	32687972	NEU	0.028882
chr1	32697888	32698388	genic|chr1:32697888-32698388	MTMR9LP	32707311	NEU	0.012109
chr1	32713531	32714544	genic|chr1:32713531-32714544	MTMR9LP	32707311	NEU	0.019679
chr1	32713531	32714544	genic|chr1:32713531-32714544	FAM167B	32712817	NEU	0.038599
chr1	32713531	32714544	genic|chr1:32713531-32714544	LCK	32716839	NEU	0.038606
chr1	32803840	32804340	intergenic|chr1:32803840-32804340	MARCKSL1	32801840	NEU	0.031056
chr1	32816591	32818251	intergenic|chr1:32816591-32818251	RPA2	28241308	NEU	0.012126
chr1	32816591	32818251	intergenic|chr1:32816591-32818251	MARCKSL1	32801840	NEU	0.041982
chr1	32816591	32818251	intergenic|chr1:32816591-32818251	FAM229A	32827844	NEU	0.217409
chr1	32816591	32818251	intergenic|chr1:32816591-32818251	TSSK3	32827861	NEU	0.217409
chr1	32816591	32818251	intergenic|chr1:32816591-32818251	AZIN2	33547778	NEU	0.013657
chr1	32866360	32866860	intergenic|chr1:32866360-32866860	BSDC1	32860062	NEU	0.022143
chr1	32920161	32920780	intergenic|chr1:32920161-32920780	ZBTB8B	32930657	NEU	0.025297
chr1	32924260	32925117	intergenic|chr1:32924260-32925117	ZBTB8B	32930657	NEU	0.012220
chr1	32965486	32966775	intergenic|chr1:32965486-32966775	EIF3I	32687184	NEU	0.016396
chr1	32965486	32966775	intergenic|chr1:32965486-32966775	TMEM234	32687972	NEU	0.016398
chr1	32965486	32966775	intergenic|chr1:32965486-32966775	ZBTB8A	33004745	NEU	0.053989
chr1	32965486	32966775	intergenic|chr1:32965486-32966775	SYNC	33168361	NEU	0.013954
chr1	32965486	32966775	intergenic|chr1:32965486-32966775	KIAA1522	33231234	NEU	0.021887
chr1	33102123	33102831	genic|chr1:33102123-33102831	ZBTB8OS	33116191	NEU	0.029401
chr1	33102123	33102831	genic|chr1:33102123-33102831	RBBP4	33116748	NEU	0.029401
chr1	33177700	33178458	intergenic|chr1:33177700-33178458	SYNC	33168361	NEU	0.058882
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	TINAGL1	32042085	NEU	0.017078
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	MTMR9LP	32707311	NEU	0.015997
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	ZBTB8OS	33116191	NEU	0.021859
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	RBBP4	33116748	NEU	0.021860
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	KIAA1522	33231234	NEU	0.041701
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	YARS	33283633	NEU	0.018499
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	PHC2	33841194	NEU	0.016017
chr1	33219254	33220891	intergenic|chr1:33219254-33220891	ADPRHL2	36554452	NEU	0.013995
chr1	33231886	33232659	genic|chr1:33231886-33232659	KIAA1522	33231234	NEU	0.019267
chr1	33238312	33239023	genic|chr1:33238312-33239023	KIAA1522	33231234	NEU	0.024300
chr1	33338166	33338666	intergenic|chr1:33338166-33338666	FNDC5	33336414	NEU	0.026159
chr1	33341778	33342663	intergenic|chr1:33341778-33342663	HPCA	33352097	NEU	0.036115
chr1	33343772	33344272	intergenic|chr1:33343772-33344272	HPCA	33352097	NEU	0.017038
chr1	33358252	33360139	genic|chr1:33358252-33360139	ZBTB8OS	33116191	NEU	0.014618
chr1	33358252	33360139	genic|chr1:33358252-33360139	RBBP4	33116748	NEU	0.014618
chr1	33358252	33360139	genic|chr1:33358252-33360139	SYNC	33168361	NEU	0.013373
chr1	33358252	33360139	genic|chr1:33358252-33360139	YARS	33283633	NEU	0.020604
chr1	33358252	33360139	genic|chr1:33358252-33360139	S100PBP	33290913	NEU	0.026384
chr1	33358252	33360139	genic|chr1:33358252-33360139	FNDC5	33336414	NEU	0.028609
chr1	33358252	33360139	genic|chr1:33358252-33360139	HPCA	33352097	NEU	0.131757
chr1	33358252	33360139	genic|chr1:33358252-33360139	TMEM54	33367041	NEU	0.112426
chr1	33358252	33360139	genic|chr1:33358252-33360139	AZIN2	33547778	NEU	0.012572
chr1	33365902	33366402	genic|chr1:33365902-33366402	TMEM54	33367041	NEU	0.032723
chr1	33438363	33439213	intergenic|chr1:33438363-33439213	RNF19B	33430414	NEU	0.093719
chr1	33537993	33538493	intergenic|chr1:33537993-33538493	AZIN2	33547778	NEU	0.015771
chr1	33551885	33552385	genic|chr1:33551885-33552385	AZIN2	33547778	NEU	0.047940
chr1	33802818	33803417	genic|chr1:33802818-33803417	LOC101929464	33815952	NEU	0.020647
chr1	33803786	33804928	genic|chr1:33803786-33804928	ZBTB8A	33004745	NEU	0.015249
chr1	33803786	33804928	genic|chr1:33803786-33804928	ZNF362	33722173	NEU	0.012066
chr1	33803786	33804928	genic|chr1:33803786-33804928	LOC101929464	33815952	NEU	0.082894
chr1	33803786	33804928	genic|chr1:33803786-33804928	PHC2	33841194	NEU	0.016552
chr1	33807743	33808650	genic|chr1:33807743-33808650	ZBTB8A	33004745	NEU	0.012841
chr1	33807743	33808650	genic|chr1:33807743-33808650	LOC101929464	33815952	NEU	0.069800
chr1	33807743	33808650	genic|chr1:33807743-33808650	PHC2	33841194	NEU	0.013937
chr1	33813655	33814270	genic|chr1:33813655-33814270	LOC101929464	33815952	NEU	0.015230
chr1	33828976	33830602	genic|chr1:33828976-33830602	CCDC28B	32665986	NEU	0.019338
chr1	33828976	33830602	genic|chr1:33828976-33830602	ZBTB8A	33004745	NEU	0.013277
chr1	33828976	33830602	genic|chr1:33828976-33830602	SYNC	33168361	NEU	0.012245
chr1	33828976	33830602	genic|chr1:33828976-33830602	KIAA1522	33231234	NEU	0.014086
chr1	33828976	33830602	genic|chr1:33828976-33830602	S100PBP	33290913	NEU	0.012177
chr1	33828976	33830602	genic|chr1:33828976-33830602	FNDC5	33336414	NEU	0.013409
chr1	33828976	33830602	genic|chr1:33828976-33830602	AK2	33502512	NEU	0.013174
chr1	33828976	33830602	genic|chr1:33828976-33830602	ZNF362	33722173	NEU	0.012543
chr1	33828976	33830602	genic|chr1:33828976-33830602	LOC101929464	33815952	NEU	0.240874
chr1	33828976	33830602	genic|chr1:33828976-33830602	PHC2	33841194	NEU	0.040335
chr1	33831091	33831591	genic|chr1:33831091-33831591	PHC2	33841194	NEU	0.047442
chr1	33833128	33833788	genic|chr1:33833128-33833788	PHC2	33841194	NEU	0.070012
chr1	33838233	33838733	genic|chr1:33838233-33838733	PHC2	33841194	NEU	0.023809
chr1	33844937	33845794	intergenic|chr1:33844937-33845794	PHC2	33841194	NEU	0.025577
chr1	33846062	33846562	intergenic|chr1:33846062-33846562	PHC2	33841194	NEU	0.016070
chr1	33857200	33857700	intergenic|chr1:33857200-33857700	PHC2	33841194	NEU	0.014201
chr1	33858226	33858726	intergenic|chr1:33858226-33858726	PHC2	33841194	NEU	0.019335
chr1	33859242	33859742	intergenic|chr1:33859242-33859742	PHC2	33841194	NEU	0.016070
chr1	33921137	33921864	intergenic|chr1:33921137-33921864	ZSCAN20	33938231	NEU	0.040839
chr1	33935793	33936693	intergenic|chr1:33935793-33936693	ZSCAN20	33938231	NEU	0.075281
chr1	34628501	34630255	genic|chr1:34628501-34630255	CSMD2	34631443	NEU	0.051872
chr1	34628501	34630255	genic|chr1:34628501-34630255	C1orf94	34632483	NEU	0.051873
chr1	34628501	34630255	genic|chr1:34628501-34630255	DLGAP3	35395186	NEU	0.012420
chr1	34642670	34643284	genic|chr1:34642670-34643284	CSMD2	34631443	NEU	0.029361
chr1	34642670	34643284	genic|chr1:34642670-34643284	C1orf94	34632483	NEU	0.029361
chr1	35215662	35216162	intergenic|chr1:35215662-35216162	GJB5	35220647	NEU	0.034740
chr1	35217085	35217585	intergenic|chr1:35217085-35217585	GJB5	35220647	NEU	0.024565
chr1	35309757	35310257	intergenic|chr1:35309757-35310257	SMIM12	35325417	NEU	0.015009
chr1	35318161	35319058	genic|chr1:35318161-35319058	SMIM12	35325417	NEU	0.022961
chr1	35331480	35332369	genic|chr1:35331480-35332369	SMIM12	35325417	NEU	0.050130
chr1	35384291	35385124	genic|chr1:35384291-35385124	DLGAP3	35395186	NEU	0.018485
chr1	35390364	35390864	genic|chr1:35390364-35390864	DLGAP3	35395186	NEU	0.023568
chr1	35550981	35551481	genic|chr1:35550981-35551481	ZMYM1	35544963	NEU	0.016249
chr1	36030172	36030672	genic|chr1:36030172-36030672	KIAA0319L	36023037	NEU	0.051298
chr1	36030172	36030672	genic|chr1:36030172-36030672	NCDN	36023392	NEU	0.051298
chr1	36030172	36030672	genic|chr1:36030172-36030672	TFAP2E	36038970	NEU	0.048006
chr1	36030172	36030672	genic|chr1:36030172-36030672	PSMB2	36107445	NEU	0.016105
chr1	36034282	36034963	intergenic|chr1:36034282-36034963	KIAA0319L	36023037	NEU	0.053630
chr1	36034282	36034963	intergenic|chr1:36034282-36034963	NCDN	36023392	NEU	0.053630
chr1	36034282	36034963	intergenic|chr1:36034282-36034963	TFAP2E	36038970	NEU	0.050188
chr1	36034282	36034963	intergenic|chr1:36034282-36034963	PSMB2	36107445	NEU	0.016838
chr1	36040453	36040953	genic|chr1:36040453-36040953	TFAP2E	36038970	NEU	0.015903
chr1	36042528	36043819	genic|chr1:36042528-36043819	TFAP2E	36038970	NEU	0.036685
chr1	36126223	36127238	intergenic|chr1:36126223-36127238	PSMB2	36107445	NEU	0.013131
chr1	36172357	36174643	intergenic|chr1:36172357-36174643	PSMB2	36107445	NEU	0.014699
chr1	36172357	36174643	intergenic|chr1:36172357-36174643	C1orf216	36184790	NEU	0.215817
chr1	36172357	36174643	intergenic|chr1:36172357-36174643	CLSPN	36235551	NEU	0.025371
chr1	36172357	36174643	intergenic|chr1:36172357-36174643	ADPRHL2	36554452	NEU	0.027487
chr1	36181019	36181519	genic|chr1:36181019-36181519	C1orf216	36184790	NEU	0.066609
chr1	36191039	36191633	intergenic|chr1:36191039-36191633	C1orf216	36184790	NEU	0.014651
chr1	36192184	36193090	intergenic|chr1:36192184-36193090	C1orf216	36184790	NEU	0.030319
chr1	36351341	36352404	genic|chr1:36351341-36352404	AGO1	36348795	NEU	0.050411
chr1	36580565	36581226	genic|chr1:36580565-36581226	COL8A2	36590685	NEU	0.054217
chr1	36599916	36601080	intergenic|chr1:36599916-36601080	COL8A2	36590685	NEU	0.064510
chr1	36599916	36601080	intergenic|chr1:36599916-36601080	TRAPPC3	36615115	NEU	0.014238
chr1	36626476	36627144	genic|chr1:36626476-36627144	TRAPPC3	36615115	NEU	0.020839
chr1	36626476	36627144	genic|chr1:36626476-36627144	MAP7D1	36621565	NEU	0.036977
chr1	36653140	36654172	intergenic|chr1:36653140-36654172	TRAPPC3	36615115	NEU	0.012997
chr1	36696710	36697456	genic|chr1:36696710-36697456	THRAP3	36690012	NEU	0.027553
chr1	36705605	36706363	genic|chr1:36705605-36706363	THRAP3	36690012	NEU	0.028834
chr1	36816441	36818007	genic|chr1:36816441-36818007	OSCP1	36916086	NEU	0.027211
chr1	36831468	36832472	genic|chr1:36831468-36832472	TEKT2	36549675	NEU	0.014768
chr1	36838954	36840332	genic|chr1:36838954-36840332	TEKT2	36549675	NEU	0.026500
chr1	36838954	36840332	genic|chr1:36838954-36840332	ADPRHL2	36554452	NEU	0.019101
chr1	36852664	36853660	intergenic|chr1:36852664-36853660	STK40	36851528	NEU	0.091963
chr1	36852664	36853660	intergenic|chr1:36852664-36853660	LSM10	36863560	NEU	0.088992
chr1	36866200	36867378	intergenic|chr1:36866200-36867378	STK40	36851528	NEU	0.080577
