chr1	x1	x2	chr2	y1	y2	name	score	strand1	strand2	color	score	uVarScore	lVarScore	upSign	loSign
7	6990000	7600000	7	6990000	7600000	.	.	.	.	255,255,0	1.0774430563177055	0.17970535090012732	0.12722077560850514	0.6170655567117586	0.6930280957336108
7	84660000	85470000	7	84660000	85470000	.	.	.	.	255,255,0	1.4936655254997877	0.14042698338418919	0.16382768911597792	0.8227245687091017	0.7394408090422367
7	96740000	97470000	7	96740000	97470000	.	.	.	.	255,255,0	1.5703690587271513	0.14715595626827427	0.15660557040323897	0.829072315558802	0.8195763330898466
7	16980000	17690000	7	16980000	17690000	.	.	.	.	255,255,0	1.1340162012511206	0.1517109571229921	0.1414279324519687	0.6018518518518519	0.7422839506172839
7	124670000	125290000	7	124670000	125290000	.	.	.	.	255,255,0	0.9253771679123732	0.15655692221080458	0.12398333784069268	0.6945564516129032	0.5191532258064516
7	155600000	156260000	7	155600000	156260000	.	.	.	.	255,255,0	1.300512630143195	0.13048708100927997	0.14999433253766575	0.8859180035650623	0.40819964349376114
7	46450000	47130000	7	46450000	47130000	.	.	.	.	255,255,0	0.938773452499057	0.1315757345559141	0.14865136588415148	0.4084033613445378	0.7495798319327731
7	106820000	107510000	7	106820000	107510000	.	.	.	.	255,255,0	0.9585615964005687	0.12684424729603355	0.14388700107944	0.643265306122449	0.5779591836734694
7	33240000	33980000	7	33240000	33980000	.	.	.	.	255,255,0	1.1428159316087443	0.13049628644963485	0.13887219780640286	0.7873399715504978	0.5405405405405406
7	21290000	22100000	7	21290000	22100000	.	.	.	.	255,255,0	0.9921205720051439	0.1214144475831251	0.1387632889662494	0.5377751338488994	0.6977989292088043
7	78920000	79670000	7	78920000	79670000	.	.	.	.	255,255,0	1.1196755094216395	0.12662212683911483	0.12261299844210818	0.7056786703601108	0.6934826883910387
7	1600000	2260000	7	1600000	2260000	.	.	.	.	255,255,0	1.6423242052176639	0.10808703396340574	0.12666798017295897	0.8743315508021391	0.8110516934046346
7	19750000	20360000	7	19750000	20360000	.	.	.	.	255,255,0	1.23826446230603	0.10885865080309287	0.11734230497597117	0.8751300728407908	0.48491155046826223
7	47290000	47910000	7	47290000	47910000	.	.	.	.	255,255,0	1.5935580204691906	0.09950540821762771	0.12622350702481644	0.9002016129032258	0.7530241935483871
7	103870000	104520000	7	103870000	104520000	.	.	.	.	255,255,0	1.6847537214420456	0.11333660325516523	0.10963972419165335	0.7988980716253443	0.9008264462809917
7	156750000	157050000	7	156750000	157050000	.	.	.	.	255,255,0	1.2879846627124734	0.09131011921012974	0.10865119072484863	0.8125	0.5375
7	140740000	141260000	7	140740000	141260000	.	.	.	.	255,255,0	1.5754084798790073	0.07018382941696617	0.1296210259061601	0.7905982905982906	0.8162393162393162
7	70610000	71070000	7	70610000	71070000	.	.	.	.	255,255,0	0.8340564451952301	0.06482168994972666	0.13429855621483278	0.519927536231884	0.5452898550724637
7	99220000	99540000	7	99220000	99540000	.	.	.	.	255,255,0	1.2788389348180746	0.09501382553305024	0.1038500505524473	0.7757352941176471	0.6875
7	81130000	81600000	7	81130000	81600000	.	.	.	.	255,255,0	1.492209665785385	0.08807835601664679	0.1106871506625576	0.8844095065562457	0.6878369780883367
7	42970000	43500000	7	42970000	43500000	.	.	.	.	255,255,0	1.2642665478205004	0.09659115486571895	0.10180561180304656	0.8834019204389575	0.5404663923182441
7	81800000	82190000	7	81800000	82190000	.	.	.	.	255,255,0	0.9444588825378268	0.10458779532175874	0.0936098012941442	0.5150219298245614	0.6238377192982456
7	22580000	23120000	7	22580000	23120000	.	.	.	.	255,255,0	1.53587742906196	0.09922661618444834	0.09855721821787555	0.8346560846560847	0.8108465608465608
7	35250000	35580000	7	35250000	35580000	.	.	.	.	255,255,0	1.0829369331767664	0.09826048144600763	0.09950637738578873	0.6366782006920415	0.6920415224913494
7	39030000	39530000	7	39030000	39530000	.	.	.	.	255,255,0	1.3502460078483487	0.10826045916996534	0.08933511112089815	0.5980901856763926	0.9003713527851459
7	148220000	148640000	7	148220000	148640000	.	.	.	.	255,255,0	1.1178805658409	0.08735973393847961	0.11007682828429706	0.5952380952380952	0.6774891774891775
7	110750000	111110000	7	110750000	111110000	.	.	.	.	255,255,0	1.082322069914625	0.0994050933600995	0.09802478048179027	0.7456140350877193	0.6228070175438597
7	6080000	6380000	7	6080000	6380000	.	.	.	.	255,255,0	1.2341118249902305	0.09908015009015216	0.09803696463769546	0.5458333333333333	0.8208333333333333
7	105270000	105680000	7	105270000	105680000	.	.	.	.	255,255,0	1.4248402705905625	0.07549893146216838	0.12101555557655308	0.8480725623582767	0.7619047619047619
7	28330000	28900000	7	28330000	28900000	.	.	.	.	255,255,0	1.4369343074802035	0.1168134340053184	0.07931548294771279	0.7300832342449465	0.8751486325802615
7	129900000	130130000	7	129900000	130130000	.	.	.	.	255,255,0	1.2159529894833156	0.039494720440249445	0.1561645177619167	0.5347222222222222	0.8402777777777778
7	101460000	101870000	7	101460000	101870000	.	.	.	.	255,255,0	1.5819118581298173	0.09720918495473821	0.0982555379943254	0.8299319727891157	0.9206349206349206
7	94280000	94850000	7	94280000	94850000	.	.	.	.	255,255,0	0.8116138167374964	0.09796887599559936	0.09718087148793919	0.5374554102259215	0.549346016646849
7	37930000	38380000	7	37930000	38380000	.	.	.	.	255,255,0	1.0299168076340641	0.08843077992336612	0.10671826046020609	0.6865465293668955	0.5656273836765828
7	130750000	131170000	7	130750000	131170000	.	.	.	.	255,255,0	1.4670847560143812	0.08776376996415114	0.10718456782344479	0.8116883116883117	0.8246753246753247
7	154760000	155120000	7	154760000	155120000	.	.	.	.	255,255,0	1.114186447002699	0.10219383984932821	0.09205520160244096	0.6695906432748538	0.5701754385964912
7	97560000	97850000	7	97560000	97850000	.	.	.	.	255,255,0	1.182317540875457	0.11160582932523637	0.08250194646637936	0.6933333333333334	0.7555555555555555
7	136840000	137220000	7	136840000	137220000	.	.	.	.	255,255,0	1.094126496615846	0.09463801272901426	0.09938105848719953	0.5763157894736842	0.7394736842105263
7	100290000	100470000	7	100290000	100470000	.	.	.	.	255,255,0	1.2184379608114224	0.05687556964696648	0.13666193092892326	0.5888888888888889	0.7666666666666667
7	55340000	55660000	7	55340000	55660000	.	.	.	.	255,255,0	1.0987773120492532	0.10618108179724237	0.08689489901981642	0.6433823529411765	0.6764705882352942
7	98630000	98930000	7	98630000	98930000	.	.	.	.	255,255,0	1.4559419871987938	0.09912378329671734	0.09385873069260764	0.7708333333333334	0.8208333333333333
7	69670000	70200000	7	69670000	70200000	.	.	.	.	255,255,0	1.192609434533641	0.09854957035759238	0.09318033372591861	0.5020576131687243	0.8834019204389575
7	75160000	75380000	7	75160000	75380000	.	.	.	.	255,255,0	0.9655873888273223	0.15002524226135858	0.03838043457397565	0.5175619834710743	0.7303719008264462
7	103220000	103620000	7	103220000	103620000	.	.	.	.	255,255,0	1.117823609246952	0.09150767274314348	0.09642448207069956	0.7690476190476191	0.5738095238095238
7	128110000	128520000	7	128110000	128520000	.	.	.	.	255,255,0	1.381286976336141	0.11824331834861429	0.06956314970702202	0.7936507936507936	0.7936507936507936
7	99700000	99980000	7	99700000	99980000	.	.	.	.	255,255,0	1.268861969161058	0.0964308172409824	0.08978939609630783	0.7857142857142857	0.680952380952381
7	149970000	150140000	7	149970000	150140000	.	.	.	.	255,255,0	1.0543346802087092	0.10162064729607347	0.0842229154189289	0.5925925925925926	0.5679012345679012
7	121870000	122170000	7	121870000	122170000	.	.	.	.	255,255,0	1.1566399266923615	0.10296917630527623	0.08271462567555121	0.6875	0.7708333333333334
7	76750000	76960000	7	76750000	76960000	.	.	.	.	255,255,0	0.9397504180212595	0.14291343737838963	0.042372053644245365	0.5950413223140496	0.628099173553719
7	66500000	66780000	7	66500000	66780000	.	.	.	.	255,255,0	1.3815214150535098	0.07789884387894315	0.10698200440677871	0.7670833333333333	0.7540277777777777
7	54830000	55320000	7	54830000	55320000	.	.	.	.	255,255,0	1.7385678270482703	0.08844312583285513	0.09601455048763902	0.9024	0.8096
7	32780000	33160000	7	32780000	33160000	.	.	.	.	255,255,0	1.5133777492801055	0.09122338895356141	0.09236487825629985	0.718421052631579	0.8921052631578947
7	1240000	1500000	7	1240000	1500000	.	.	.	.	255,255,0	1.5373441092042046	0.07915114260066486	0.10419729721897769	0.8186813186813187	0.8076923076923077
7	151060000	151480000	7	151060000	151480000	.	.	.	.	255,255,0	1.1863209639408197	0.10050434218413254	0.08213852696587598	0.7640692640692641	0.5432900432900433
7	104610000	105160000	7	104610000	105160000	.	.	.	.	255,255,0	1.6472474075694798	0.0980089368954209	0.08414300906496	0.9221938775510204	0.7869897959183674
7	90210000	90650000	7	90210000	90650000	.	.	.	.	255,255,0	1.058568534988052	0.08304696054248713	0.09635045411857954	0.5711697722567288	0.7004376058723885
7	111390000	112080000	7	111390000	112080000	.	.	.	.	255,255,0	1.8254558691013187	0.0778580579942651	0.10146906129286948	0.9436734693877551	0.8881632653061224
7	82440000	82800000	7	82440000	82800000	.	.	.	.	255,255,0	1.1440164102152361	0.09539180942261286	0.0834223082448701	0.8027083333333334	0.5355654761904762
7	11530000	11860000	7	11530000	11860000	.	.	.	.	255,255,0	1.3575258095038638	0.1111765699641998	0.06730468541853477	0.7705065983612696	0.7405855390284456
7	70290000	71190000	7	70290000	71190000	.	.	.	.	255,255,0	1.7512069992929356	0.09252892998794571	0.08303126304162117	0.9202898550724637	0.9270531400966183
7	107810000	108150000	7	107810000	108150000	.	.	.	.	255,255,0	1.6388580835271198	0.07192939649441507	0.10318495808872452	0.8202614379084967	0.8986928104575164
7	36010000	36350000	7	36010000	36350000	.	.	.	.	255,255,0	1.5161198658320405	0.07915448132945463	0.095685840808349	0.8137254901960784	0.8529411764705882
7	69510000	70200000	7	69510000	70200000	.	.	.	.	255,255,0	1.5656162053692797	0.08352393285599169	0.0910462475476978	0.8204081632653061	0.9077551020408163
7	105240000	105790000	7	105240000	105790000	.	.	.	.	255,255,0	1.62022319889723	0.08207368656085809	0.09222500790405785	0.8431122448979592	0.8813775510204082
7	30820000	31160000	7	30820000	31160000	.	.	.	.	255,255,0	1.4535357556568052	0.09604392411409085	0.07768687163258647	0.7483660130718954	0.8594771241830066
7	22210000	22530000	7	22210000	22530000	.	.	.	.	255,255,0	1.3221444682565906	0.08634816463374312	0.08700578615516986	0.7108653846153846	0.7283653846153846
7	155160000	155570000	7	155160000	155570000	.	.	.	.	255,255,0	1.7750693346594097	0.0839759233371302	0.08937376492110077	0.7437641723356009	0.9115646258503401
7	66010000	66420000	7	66010000	66420000	.	.	.	.	255,255,0	1.0396419088844708	0.07087385690532681	0.10228307355892377	0.5079365079365079	0.7573696145124716
7	106430000	106800000	7	106430000	106800000	.	.	.	.	255,255,0	1.0537719496099247	0.08229164424600474	0.09040376926424643	0.5096952908587258	0.7922437673130194
7	115900000	116190000	7	115900000	116190000	.	.	.	.	255,255,0	1.1186023245494483	0.10307586672883423	0.06836158666592793	0.7377777777777778	0.6933333333333334
7	55680000	55940000	7	55680000	55940000	.	.	.	.	255,255,0	0.8263761805439015	0.09424775289064949	0.07691781856213856	0.521978021978022	0.5
7	44890000	45170000	7	44890000	45170000	.	.	.	.	255,255,0	1.3089400187984297	0.07259197684693977	0.0985589496741748	0.6238095238095238	0.8428571428571429
7	10970000	11370000	7	10970000	11370000	.	.	.	.	255,255,0	1.6357862704022472	0.07982031781180735	0.09091311126142448	0.7976190476190477	0.9023809523809524
7	23580000	23760000	7	23580000	23760000	.	.	.	.	255,255,0	1.3549909904088517	0.08626636080896785	0.08307191257696836	0.7666666666666667	0.7
7	30170000	30610000	7	30170000	30610000	.	.	.	.	255,255,0	1.239579741463303	0.07578262241736668	0.09344068153660051	0.7055335968379447	0.7292490118577075
7	83030000	83310000	7	83030000	83310000	.	.	.	.	255,255,0	0.9800932199614243	0.08973666875707025	0.0788231062199486	0.680952380952381	0.5095238095238095
7	29670000	30120000	7	29670000	30120000	.	.	.	.	255,255,0	1.0191772554947258	0.09294488639690678	0.07528297685120108	0.6011342155009451	0.6918714555765595
7	156300000	156570000	7	156300000	156570000	.	.	.	.	255,255,0	0.8293197009443323	0.07934740716704648	0.08887850510125167	0.5051020408163265	0.5357142857142857
7	152150000	152460000	7	152150000	152460000	.	.	.	.	255,255,0	1.2316075488575169	0.05461868011227505	0.11320626905983167	0.52734375	0.79296875
7	1010000	1200000	7	1010000	1200000	.	.	.	.	255,255,0	1.2717953672679043	0.09072908638745435	0.07644634755716379	0.61	0.79
7	134930000	135320000	7	134930000	135320000	.	.	.	.	255,255,0	1.5723246458098559	0.08062677576913904	0.08600948191668115	0.8175	0.8525
7	87530000	87790000	7	87530000	87790000	.	.	.	.	255,255,0	1.2265316969786966	0.05714437335427825	0.1089631127663179	0.6648351648351648	0.7637362637362637
7	121230000	121640000	7	121230000	121640000	.	.	.	.	255,255,0	1.3248179231576163	0.07319794139455926	0.09119100778346434	0.6575963718820862	0.9024943310657596
7	116230000	116480000	7	116230000	116480000	.	.	.	.	255,255,0	1.2857480340342122	0.0759541694059294	0.08824046444463254	0.7337278106508875	0.7928994082840237
7	51230000	51440000	7	51230000	51440000	.	.	.	.	255,255,0	1.5803395684619665	0.07873705865702163	0.0852424717787589	0.8264462809917356	0.8099173553719008
7	98470000	98620000	7	98470000	98620000	.	.	.	.	255,255,0	1.05595359335371	0.11337729076929012	0.050362640792463394	0.640625	0.578125
7	98050000	98440000	7	98050000	98440000	.	.	.	.	255,255,0	1.8023386115756543	0.08633632467150804	0.07652886951596283	0.8625	0.9375
7	155390000	155550000	7	155390000	155550000	.	.	.	.	255,255,0	1.3326603073978527	0.033546723659392215	0.12739602346034362	0.6805555555555556	0.7083333333333334
7	95330000	95510000	7	95330000	95510000	.	.	.	.	255,255,0	1.1858825087532416	0.09325272130744411	0.06711628691402009	0.7222222222222222	0.6333333333333333
7	20830000	21280000	7	20830000	21280000	.	.	.	.	255,255,0	1.5103571577729638	0.08735649727596365	0.07260735805273613	0.8960302457466919	0.7977315689981096
7	16700000	16960000	7	16700000	16960000	.	.	.	.	255,255,0	1.0328987147473705	0.0920062646605161	0.06741536706840498	0.6428571428571429	0.6098901098901099
7	24810000	25130000	7	24810000	25130000	.	.	.	.	255,255,0	1.519657813977004	0.08099407042145798	0.0780729930058261	0.7389705882352942	0.9007352941176471
7	89760000	90050000	7	89760000	90050000	.	.	.	.	255,255,0	1.4841080840548553	0.09282007269930276	0.06558498033953937	0.8088888888888889	0.8177777777777778
7	70590000	71190000	7	70590000	71190000	.	.	.	.	255,255,0	1.455766325708499	0.0903659951949245	0.06378765411692641	0.6085154353104405	0.9555844606312869
7	31010000	31160000	7	31010000	31160000	.	.	.	.	255,255,0	1.1022413541244682	0.05140938490979204	0.10253403196893915	0.609375	0.671875
7	95130000	95310000	7	95130000	95310000	.	.	.	.	255,255,0	1.355057160101306	0.0665233115683746	0.08707194717933298	0.7444444444444445	0.7666666666666667
7	25920000	26390000	7	25920000	26390000	.	.	.	.	255,255,0	1.5762127637321965	0.0780978595399976	0.07545890861065711	0.9010416666666666	0.7517361111111112
7	25280000	25420000	7	25280000	25420000	.	.	.	.	255,255,0	1.0835323682593612	0.09038632339212692	0.06311251407387307	0.625	0.625
7	122230000	122510000	7	122230000	122510000	.	.	.	.	255,255,0	0.8127745657767669	0.08374491760092098	0.06972661770296704	0.6142857142857143	0.5095238095238095
7	135470000	135700000	7	135470000	135700000	.	.	.	.	255,255,0	0.9556269095546064	0.08907489109131589	0.06378147394686681	0.6622848858959971	0.5359125019255738
7	38430000	38790000	7	38430000	38790000	.	.	.	.	255,255,0	1.481017373764967	0.07874810022251072	0.07393412551484158	0.8099415204678363	0.8216374269005848
7	35710000	35940000	7	35710000	35940000	.	.	.	.	255,255,0	1.4528559027830696	0.08159156038512672	0.06990362323149257	0.7847222222222222	0.8402777777777778
7	131180000	131350000	7	131180000	131350000	.	.	.	.	255,255,0	1.2046920674340582	0.0567410701047424	0.09374911655142715	0.6419753086419753	0.7160493827160493
7	86540000	86780000	7	86540000	86780000	.	.	.	.	255,255,0	1.400934075515325	0.08630390474816488	0.0633753650899112	0.8141025641025641	0.7628205128205128
7	137300000	137570000	7	137300000	137570000	.	.	.	.	255,255,0	1.5691210385447518	0.08226648540186987	0.0667714528775451	0.8622448979591837	0.8214285714285714
7	130560000	130740000	7	130560000	130740000	.	.	.	.	255,255,0	1.315594728161111	0.08020771420016493	0.06875714222141321	0.7444444444444445	0.7222222222222222
7	116550000	116820000	7	116550000	116820000	.	.	.	.	255,255,0	1.2356608300406695	0.08307355178051945	0.06579122453813956	0.7806122448979592	0.7091836734693877
7	129290000	129660000	7	129290000	129660000	.	.	.	.	255,255,0	1.246684801934483	0.057537071394911654	0.09096841110155067	0.5874884579870729	0.849696590604463
7	28960000	29140000	7	28960000	29140000	.	.	.	.	255,255,0	1.298771878279697	0.09428232963415722	0.05419357556479372	0.7666666666666667	0.6777777777777778
7	79710000	80030000	7	79710000	80030000	.	.	.	.	255,255,0	1.4339915845335167	0.0871347238911612	0.0611074864106711	0.8419117647058824	0.7169117647058824
7	39610000	39790000	7	39610000	39790000	.	.	.	.	255,255,0	1.2310697527336871	0.09442238177577317	0.05368698796810358	0.7666666666666667	0.6333333333333333
7	139490000	139670000	7	139490000	139670000	.	.	.	.	255,255,0	1.0793366535812448	0.09773429211962145	0.04990359304191419	0.5222222222222223	0.7666666666666667
7	4830000	5210000	7	4830000	5210000	.	.	.	.	255,255,0	1.4243508742189797	0.07071501566813204	0.07650804373140356	0.8973684210526316	0.7289473684210527
7	18390000	18620000	7	18390000	18620000	.	.	.	.	255,255,0	1.3144514092911868	0.07514100617831707	0.07100681905775634	0.7986111111111112	0.7152777777777778
7	14750000	15030000	7	14750000	15030000	.	.	.	.	255,255,0	1.2134800717430538	0.08512535038165533	0.060321629076801414	0.8714285714285714	0.5190476190476191
7	140190000	140370000	7	140190000	140370000	.	.	.	.	255,255,0	1.2638080181342732	0.06314041667271933	0.08152080009958707	0.6299242424242424	0.7223484848484849
7	139750000	140050000	7	139750000	140050000	.	.	.	.	255,255,0	1.0431443506793232	0.07946269262856269	0.06465646860617165	0.6541666666666667	0.5958333333333333
7	7710000	8000000	7	7710000	8000000	.	.	.	.	255,255,0	0.9419562933177481	0.08934592894573377	0.05463403586604937	0.6755555555555556	0.5155555555555555
7	37010000	37230000	7	37010000	37230000	.	.	.	.	255,255,0	1.318955678821519	0.05058816745565761	0.09314325772571619	0.6287878787878788	0.8257575757575758
7	128210000	128470000	7	128210000	128470000	.	.	.	.	255,255,0	0.8982410010968895	0.07818835150732792	0.0647621106995561	0.5	0.6538461538461539
7	107530000	107790000	7	107530000	107790000	.	.	.	.	255,255,0	1.2017122588732247	0.07445127635636554	0.06782713808874972	0.6868131868131868	0.7747252747252747
7	27250000	27610000	7	27250000	27610000	.	.	.	.	255,255,0	1.4240946853945258	0.07777273768846543	0.0644677121013337	0.9210526315789473	0.6169590643274854
7	32250000	32500000	7	32250000	32500000	.	.	.	.	255,255,0	0.9442831692109905	0.06002281313974575	0.08149582293676334	0.5212721893491125	0.6496153846153847
7	44050000	44250000	7	44050000	44250000	.	.	.	.	255,255,0	1.1597210060873642	0.09615985870589569	0.04481235471297877	0.7545454545454545	0.5727272727272728
7	100030000	100270000	7	100030000	100270000	.	.	.	.	255,255,0	1.0465344699228154	0.08120361138339369	0.05955572967125138	0.7628205128205128	0.5064102564102564
7	41990000	42280000	7	41990000	42280000	.	.	.	.	255,255,0	1.3051091070093608	0.08813911650767148	0.05249548609734676	0.8622222222222222	0.5777777777777777
7	37300000	37480000	7	37300000	37480000	.	.	.	.	255,255,0	1.0101940444750817	0.09764178611043284	0.04279226287631108	0.7	0.5222222222222223
7	50870000	51130000	7	50870000	51130000	.	.	.	.	255,255,0	1.164174523015193	0.05882050215887766	0.08158492345096986	0.6208791208791209	0.7307692307692307
7	134330000	134630000	7	134330000	134630000	.	.	.	.	255,255,0	1.4251961311540704	0.07210821412271508	0.06740739714360675	0.7875	0.8375
7	137760000	138130000	7	137760000	138130000	.	.	.	.	255,255,0	0.9835620983403739	0.08853974920810438	0.05021677822826441	0.6371191135734072	0.6149584487534626
7	2920000	3320000	7	2920000	3320000	.	.	.	.	255,255,0	1.454826715713441	0.07866999011665302	0.059350003750387625	0.8833333333333333	0.75
7	22590000	22820000	7	22590000	22820000	.	.	.	.	255,255,0	1.1834104385665298	0.09489839630675415	0.043015447145466866	0.8125	0.5208333333333334
7	142700000	142900000	7	142700000	142900000	.	.	.	.	255,255,0	1.0885522469212656	0.05080713590911316	0.08647636125618399	0.5181818181818182	0.7363636363636363
7	17790000	17990000	7	17790000	17990000	.	.	.	.	255,255,0	0.8599992749760348	0.09615546787547871	0.04037754901298109	0.6272727272727273	0.5545454545454546
7	26410000	26700000	7	26410000	26700000	.	.	.	.	255,255,0	1.7198222224979973	0.0630983972222666	0.07275156364764612	0.8622222222222222	0.9066666666666666
7	128830000	129270000	7	128830000	129270000	.	.	.	.	255,255,0	0.91031620867419	0.07537632859101796	0.0602622846188203	0.7055335968379447	0.5
7	27780000	28100000	7	27780000	28100000	.	.	.	.	255,255,0	1.1570211695934285	0.0605446045635973	0.07481355240127313	0.5772058823529411	0.8125
7	100960000	101160000	7	100960000	101160000	.	.	.	.	255,255,0	1.2827466844823676	0.047363764317931156	0.08495069045779155	0.7909090909090909	0.7363636363636363
7	131990000	132250000	7	131990000	132250000	.	.	.	.	255,255,0	1.0930848468168135	0.05596012355514947	0.07543967451547949	0.6098901098901099	0.7197802197802198
7	25650000	25880000	7	25650000	25880000	.	.	.	.	255,255,0	1.2575163598441654	0.03889241175438094	0.09196797954308816	0.5625	0.8263888888888888
7	147960000	148190000	7	147960000	148190000	.	.	.	.	255,255,0	1.1328569676548848	0.07795131926059706	0.052608589313883056	0.7569444444444444	0.5208333333333334
7	44270000	44530000	7	44270000	44530000	.	.	.	.	255,255,0	1.2914711866329842	0.05311659219665056	0.07704900192279171	0.6978021978021978	0.8186813186813187
7	26900000	27120000	7	26900000	27120000	.	.	.	.	255,255,0	1.3600709952570338	0.04537394495683467	0.08469228417077118	0.6742424242424242	0.8409090909090909
7	117080000	117340000	7	117080000	117340000	.	.	.	.	255,255,0	1.0882722483757195	0.07356692479138052	0.05575569922343003	0.7246860282574568	0.6614992150706436
7	126960000	127210000	7	126960000	127210000	.	.	.	.	255,255,0	0.8107726031163937	0.05598572074016569	0.07315848884673007	0.5088757396449705	0.591715976331361
7	120780000	120980000	7	120780000	120980000	.	.	.	.	255,255,0	1.0008558416786357	0.061482680425666125	0.06684530882055513	0.6818181818181818	0.5909090909090909
7	4300000	4600000	7	4300000	4600000	.	.	.	.	255,255,0	0.8950919333699976	0.04646657190961534	0.08135395562578904	0.5708333333333333	0.5708333333333333
7	129470000	129640000	7	129470000	129640000	.	.	.	.	255,255,0	1.0627895592313967	0.030852324036640885	0.09630313095083332	0.6172839506172839	0.7160493827160493
7	111170000	111350000	7	111170000	111350000	.	.	.	.	255,255,0	0.9685304710203617	0.042616302322107336	0.08386578171794806	0.5	0.6777777777777778
7	5530000	5740000	7	5530000	5740000	.	.	.	.	255,255,0	1.2645481796931521	0.05875759608345969	0.0670463202508825	0.6942148760330579	0.7768595041322314
7	140400000	140710000	7	140400000	140710000	.	.	.	.	255,255,0	1.3781832136407832	0.06789726457043616	0.05472492937330524	0.75390625	0.79296875
7	23330000	23550000	7	23330000	23550000	.	.	.	.	255,255,0	1.3446052885824322	0.05887159083220843	0.06333946596207735	0.7348484848484849	0.8257575757575758
7	65590000	65950000	7	65590000	65950000	.	.	.	.	255,255,0	1.3766935744036117	0.07154945939073441	0.050465774027372456	0.827485380116959	0.8099415204678363
7	94890000	95100000	7	94890000	95100000	.	.	.	.	255,255,0	1.1041258038523416	0.06000215470792823	0.061825716823372734	0.6776859504132231	0.7107438016528925
7	69070000	69390000	7	69070000	69390000	.	.	.	.	255,255,0	1.47270623757969	0.05249172593279153	0.0685948283603773	0.8933823529411765	0.7977941176470589
7	104760000	105020000	7	104760000	105020000	.	.	.	.	255,255,0	1.1221237768538153	0.06424826669620218	0.056571734801001666	0.7087912087912088	0.6978021978021978
7	92240000	92460000	7	92240000	92460000	.	.	.	.	255,255,0	1.2095797585485557	0.07862136109339063	0.04203503007347383	0.7954545454545454	0.6893939393939394
7	4650000	4810000	7	4650000	4810000	.	.	.	.	255,255,0	0.9422879732794656	0.0685198633664324	0.05144426826448907	0.5416666666666666	0.6527777777777778
7	138510000	138790000	7	138510000	138790000	.	.	.	.	255,255,0	0.9939155709403913	0.0554431001881073	0.06427840735788068	0.6333333333333333	0.6238095238095238
7	73830000	74070000	7	73830000	74070000	.	.	.	.	255,255,0	1.1441868118293699	0.042710437899194986	0.07527551046700398	0.8397435897435898	0.5705128205128205
7	114050000	114300000	7	114050000	114300000	.	.	.	.	255,255,0	1.0016386397893853	0.05574589071424059	0.06218751063517671	0.650887573964497	0.650887573964497
7	90710000	90890000	7	90710000	90890000	.	.	.	.	255,255,0	1.0048748154954636	0.07629740428201938	0.040361602881204425	0.7	0.5222222222222223
7	121000000	121200000	7	121000000	121200000	.	.	.	.	255,255,0	1.1161191226784846	0.06338360620955764	0.0518793841516666	0.7545454545454545	0.6636363636363637
7	127350000	127650000	7	127350000	127650000	.	.	.	.	255,255,0	1.312899447698153	0.06462323196709635	0.05045993471270465	0.8791666666666667	0.6791666666666667
7	100750000	100920000	7	100750000	100920000	.	.	.	.	255,255,0	0.9454649826040324	0.06926331763729204	0.04314372351822454	0.5925925925925926	0.6419753086419753
7	86870000	87050000	7	86870000	87050000	.	.	.	.	255,255,0	0.8971739984870957	0.05811200366889502	0.05397935662563182	0.5666666666666667	0.5444444444444444
7	26720000	26890000	7	26720000	26890000	.	.	.	.	255,255,0	1.1266577617266709	0.08002905656183248	0.03160088577618625	0.7407407407407407	0.6172839506172839
7	22850000	23090000	7	22850000	23090000	.	.	.	.	255,255,0	0.9750009606733239	0.04400260429626947	0.06704803820401141	0.5064102564102564	0.7243589743589743
7	156750000	156930000	7	156750000	156930000	.	.	.	.	255,255,0	1.050281987218567	0.06666972886967856	0.0441219956515878	0.6777777777777778	0.5
7	134680000	134860000	7	134680000	134860000	.	.	.	.	255,255,0	1.2265301512568003	0.05309243576568594	0.05727960850886074	0.7	0.7222222222222222
7	38470000	38660000	7	38470000	38660000	.	.	.	.	255,255,0	0.9450338947188187	0.07227307311710345	0.036078353466901344	0.6921074380165289	0.511198347107438
7	111850000	112060000	7	111850000	112060000	.	.	.	.	255,255,0	1.0334063221755443	0.031129552163035083	0.07694454987491914	0.512396694214876	0.7768595041322314
7	128830000	129130000	7	128830000	129130000	.	.	.	.	255,255,0	0.9497442019328579	0.0542482457806254	0.05381095902115933	0.7375	0.5208333333333334
7	134110000	134300000	7	134110000	134300000	.	.	.	.	255,255,0	1.0188979858200136	0.0645746206458893	0.04326376479507339	0.63	0.61
7	73620000	73810000	7	73620000	73810000	.	.	.	.	255,255,0	1.2785830986910893	0.051324747817523636	0.05587859559950653	0.77	0.75
7	92470000	92680000	7	92470000	92680000	.	.	.	.	255,255,0	1.025022014127161	0.03984863178531961	0.06687710865859489	0.5619834710743802	0.743801652892562
7	44620000	44830000	7	44620000	44830000	.	.	.	.	255,255,0	1.2259283752175563	0.0625578371767031	0.04389114649573739	0.7768595041322314	0.6446280991735537
7	25440000	25600000	7	25440000	25600000	.	.	.	.	255,255,0	1.074060776169743	0.055105890994947865	0.05023995640824268	0.6527777777777778	0.6527777777777778
7	26240000	26390000	7	26240000	26390000	.	.	.	.	255,255,0	0.9944325574031188	0.032398505780230465	0.07264664507594769	0.546875	0.671875
